trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,min_arrival_time,max_departure_time,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1307410_b_6534_tn_3,10:24:00,10:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:27:00,10:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:30:00,10:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:31:00,10:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:31:00,10:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:32:00,10:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:34:00,10:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:36:00,10:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:37:00,10:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:43:00,10:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:44:00,10:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_3,10:45:00,10:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:20:00,11:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:23:00,11:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:24:00,11:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:27:00,11:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:30:00,11:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:31:00,11:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:31:00,11:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:32:00,11:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:34:00,11:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:36:00,11:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:37:00,11:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:43:00,11:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:44:00,11:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_4,11:45:00,11:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:20:00,12:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:23:00,12:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:24:00,12:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:27:00,12:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:30:00,12:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:31:00,12:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:31:00,12:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:32:00,12:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:34:00,12:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:36:00,12:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:37:00,12:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:43:00,12:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:44:00,12:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_5,12:45:00,12:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:20:00,13:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:23:00,13:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:24:00,13:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:27:00,13:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:30:00,13:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:31:00,13:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:31:00,13:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:32:00,13:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:34:00,13:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:36:00,13:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:37:00,13:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:43:00,13:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:44:00,13:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_6,13:45:00,13:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:20:00,14:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:23:00,14:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:24:00,14:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:27:00,14:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:30:00,14:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:31:00,14:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:31:00,14:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:32:00,14:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:34:00,14:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:36:00,14:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:37:00,14:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:43:00,14:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:44:00,14:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_7,14:45:00,14:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:20:00,15:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:23:00,15:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:24:00,15:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:27:00,15:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:30:00,15:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:31:00,15:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:31:00,15:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:32:00,15:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:34:00,15:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:36:00,15:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:37:00,15:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:43:00,15:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:44:00,15:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_8,15:45:00,15:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:20:00,16:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:23:00,16:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:24:00,16:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:27:00,16:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:30:00,16:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:31:00,16:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:31:00,16:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:32:00,16:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:34:00,16:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:36:00,16:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:37:00,16:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:43:00,16:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:44:00,16:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_1307410_b_6534_tn_9,16:45:00,16:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,18:50:00,18:50:00,2421988,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,18:53:00,18:53:00,2392508,2,,0,0,1250.8697901852,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,18:54:00,18:54:00,2392507,3,,0,0,2074.29536066925,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,18:57:00,18:57:00,2392506,4,,0,0,3139.8800034169,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,18:58:00,18:58:00,2392505,5,,0,0,3564.8433996657,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:02:00,19:02:00,2392503,6,,0,0,5604.93660933284,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:06:00,19:06:00,2392504,7,,0,0,6593.64151683266,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:13:00,19:13:00,2392502,8,,0,0,7874.80094707964,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:19:00,19:19:00,2392501,9,,0,0,10109.2843023746,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:23:00,19:23:00,2696059,10,,0,0,10720.4626787049,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:24:00,19:24:00,2696060,11,,0,0,13511.2550587846,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:28:00,19:28:00,2392500,12,,0,0,15138.9976640324,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:29:00,19:29:00,2392499,13,,0,0,15473.674102339,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:31:00,19:31:00,2392498,14,,0,0,16910.2295304816,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:35:00,19:35:00,2392497,15,,0,0,18002.6315710677,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:38:00,19:38:00,2392496,16,,0,0,18615.8402680079,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:39:00,19:39:00,2392495,17,,0,0,19309.8611014901,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:40:00,19:40:00,2392494,18,,0,0,19768.7446752327,0,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:42:00,19:42:00,2392493,19,,0,0,20560.1505754414,1,,,,,1,1,,,,,,,,
t_1307421_b_6534_tn_0,19:45:00,19:45:00,2421988,20,,0,0,21318.25206664,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,19:50:00,19:50:00,2421988,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,19:53:00,19:53:00,2392508,2,,0,0,1250.8697901852,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,19:54:00,19:54:00,2392507,3,,0,0,2074.29536066925,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,19:57:00,19:57:00,2392506,4,,0,0,3139.8800034169,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,19:58:00,19:58:00,2392505,5,,0,0,3564.8433996657,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:02:00,20:02:00,2392503,6,,0,0,5604.93660933284,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:06:00,20:06:00,2392504,7,,0,0,6593.64151683266,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:13:00,20:13:00,2392502,8,,0,0,7874.80094707964,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:19:00,20:19:00,2392501,9,,0,0,10109.2843023746,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:23:00,20:23:00,2696059,10,,0,0,10720.4626787049,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:24:00,20:24:00,2696060,11,,0,0,13511.2550587846,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:28:00,20:28:00,2392500,12,,0,0,15138.9976640324,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:29:00,20:29:00,2392499,13,,0,0,15473.674102339,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:31:00,20:31:00,2392498,14,,0,0,16910.2295304816,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:35:00,20:35:00,2392497,15,,0,0,18002.6315710677,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:38:00,20:38:00,2392496,16,,0,0,18615.8402680079,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:39:00,20:39:00,2392495,17,,0,0,19309.8611014901,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:40:00,20:40:00,2392494,18,,0,0,19768.7446752327,0,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:42:00,20:42:00,2392493,19,,0,0,20560.1505754414,1,,,,,1,1,,,,,,,,
t_1307422_b_6534_tn_0,20:45:00,20:45:00,2421988,20,,0,0,21318.25206664,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,20:50:00,20:50:00,2421988,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,20:53:00,20:53:00,2392508,2,,0,0,1250.8697901852,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,20:54:00,20:54:00,2392507,3,,0,0,2074.29536066925,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,20:57:00,20:57:00,2392506,4,,0,0,3139.8800034169,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,20:58:00,20:58:00,2392505,5,,0,0,3564.8433996657,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:02:00,21:02:00,2392503,6,,0,0,5604.93660933284,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:06:00,21:06:00,2392504,7,,0,0,6593.64151683266,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:13:00,21:13:00,2392502,8,,0,0,7874.80094707964,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:19:00,21:19:00,2392501,9,,0,0,10109.2843023746,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:23:00,21:23:00,2696059,10,,0,0,10720.4626787049,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:24:00,21:24:00,2696060,11,,0,0,13511.2550587846,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:28:00,21:28:00,2392500,12,,0,0,15138.9976640324,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:29:00,21:29:00,2392499,13,,0,0,15473.674102339,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:31:00,21:31:00,2392498,14,,0,0,16910.2295304816,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:35:00,21:35:00,2392497,15,,0,0,18002.6315710677,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:38:00,21:38:00,2392496,16,,0,0,18615.8402680079,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:39:00,21:39:00,2392495,17,,0,0,19309.8611014901,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:40:00,21:40:00,2392494,18,,0,0,19768.7446752327,0,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:42:00,21:42:00,2392493,19,,0,0,20560.1505754414,1,,,,,1,1,,,,,,,,
t_1307423_b_6534_tn_0,21:45:00,21:45:00,2421988,20,,0,0,21318.25206664,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:20:00,05:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:22:00,05:22:00,2392485,2,,0,0,1221.69720224324,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:25:00,05:25:00,2392483,3,,0,0,1908.98595421127,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:27:00,05:27:00,2392474,4,,0,0,3167.50232776373,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:28:00,05:28:00,2392475,5,,0,0,4964.69665129708,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:30:00,05:30:00,2696069,6,,0,0,6010.98273508182,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:32:00,05:32:00,2392460,7,,2,3,7880.15702903881,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:33:00,05:33:00,2392470,8,,0,0,8241.04407020749,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:34:00,05:34:00,2392469,9,,0,0,8977.75247604902,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:35:00,05:35:00,2392468,10,,2,3,9710.43701807205,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:38:00,05:38:00,2392465,11,,0,0,13474.053347337,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:40:00,05:40:00,2696077,12,,0,0,17858.3531871026,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:41:00,05:41:00,2392464,13,,2,3,21443.3780701255,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:42:00,05:42:00,2696080,14,,0,0,23630.9776605351,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:44:00,05:44:00,2696083,15,,2,3,24466.6502016782,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:46:00,05:46:00,2392477,16,,0,0,26164.3030312353,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:49:00,05:49:00,2392476,17,,0,0,27732.4295302278,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:54:00,05:54:00,2696076,18,,0,0,32560.3418056668,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:55:00,05:55:00,2392465,19,,0,0,36933.7407203698,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:58:00,05:58:00,2392468,20,,2,3,40694.2465662205,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,05:59:00,05:59:00,2392461,21,,0,0,41428.0251654134,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,06:00:00,06:00:00,2394817,22,,0,0,42200.3473742225,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,06:01:00,06:01:00,2392460,23,,2,3,42513.1842897793,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,06:05:00,06:05:00,2392471,24,,0,0,46992.5890211923,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_1,06:15:00,06:15:00,2392586,25,,0,0,49168.96503106,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:20:00,06:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:22:00,06:22:00,2392485,2,,0,0,1221.69720224324,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:25:00,06:25:00,2392483,3,,0,0,1908.98595421127,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:27:00,06:27:00,2392474,4,,0,0,3167.50232776373,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:28:00,06:28:00,2392475,5,,0,0,4964.69665129708,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:30:00,06:30:00,2696069,6,,0,0,6010.98273508182,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:32:00,06:32:00,2392460,7,,2,3,7880.15702903881,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:33:00,06:33:00,2392470,8,,0,0,8241.04407020749,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:34:00,06:34:00,2392469,9,,0,0,8977.75247604902,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:35:00,06:35:00,2392468,10,,2,3,9710.43701807205,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:38:00,06:38:00,2392465,11,,0,0,13474.053347337,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:40:00,06:40:00,2696077,12,,0,0,17858.3531871026,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:41:00,06:41:00,2392464,13,,2,3,21443.3780701255,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:42:00,06:42:00,2696080,14,,0,0,23630.9776605351,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:44:00,06:44:00,2696083,15,,2,3,24466.6502016782,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:46:00,06:46:00,2392477,16,,0,0,26164.3030312353,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:49:00,06:49:00,2392476,17,,0,0,27732.4295302278,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:54:00,06:54:00,2696076,18,,0,0,32560.3418056668,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:55:00,06:55:00,2392465,19,,0,0,36933.7407203698,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:58:00,06:58:00,2392468,20,,2,3,40694.2465662205,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,06:59:00,06:59:00,2392461,21,,0,0,41428.0251654134,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,07:00:00,07:00:00,2394817,22,,0,0,42200.3473742225,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,07:01:00,07:01:00,2392460,23,,2,3,42513.1842897793,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,07:05:00,07:05:00,2392471,24,,0,0,46992.5890211923,1,,,,,1,1,,,,,,,,
t_1307466_b_6534_tn_2,07:15:00,07:15:00,2392586,25,,0,0,49168.96503106,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:20:00,07:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:22:00,07:22:00,2392485,2,,0,0,1221.69720224324,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:25:00,07:25:00,2392483,3,,0,0,1908.98595421127,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:27:00,07:27:00,2392474,4,,0,0,3167.50232776373,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:28:00,07:28:00,2392475,5,,0,0,4964.69665129708,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:30:00,07:30:00,2696069,6,,0,0,6010.98273508182,1,,,,,1,1,,,,,,,,
t_1307467_b_6534_tn_0,07:32:00,07:32:00,2392460,7,,2,3,7880.15702903881,1,,,,,1,1,,,,,,,,
