name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,5242,196190030.0,,,0.0,,tertiary,0.0,-84.00437729999999,40.8906011,,,,,0.0,0.0,
,5243,196190078.0,,,0.0,,unclassified,0.0,-84.1053182,40.89011,,,,,0.0,0.0,
,5244,196190080.0,,,0.0,,unclassified,0.0,-84.10517,40.89010820000001,,,,,0.0,0.0,
,5245,196190116.0,,,0.0,,unclassified,0.0,-84.0780395,40.890099600000006,,,,,0.0,0.0,
,5246,196190118.0,,,0.0,,unclassified,0.0,-84.077863,40.8900991,,,,,0.0,0.0,
,5247,196190120.0,,,0.0,,primary,0.0,-84.07405390000001,40.8901342,,,,,0.0,0.0,
,5248,196190125.0,,,0.0,,residential,0.0,-84.039609,40.74824,,,,19,10.0,10.0,residential
,5249,196190135.0,,,0.0,,residential,1.0,-84.039459,40.746733,,,,42,1000.0,1000.0,boundary
,5250,196190138.0,,,0.0,,secondary,0.0,-84.0656235,40.753215600000004,,,,,0.0,0.0,
,5251,196190638.0,,,0.0,,residential,0.0,-84.12053,40.764185,,,,13,10.0,10.0,residential
,5252,196190650.0,,,0.0,,residential,1.0,-84.12101,40.764205,,,,43,1000.0,1000.0,boundary
,5253,196190665.0,,,0.0,,residential,0.0,-84.0771791,40.7334927,,,,18,10.0,10.0,residential
,5254,196190680.0,,,0.0,,residential,0.0,-84.1425,40.752185,,,,18,10.0,10.0,residential
,5255,196190692.0,,,0.0,,residential,0.0,-84.145601,40.752833,,,,18,10.0,10.0,residential
,5256,196190698.0,,,0.0,,primary,0.0,-84.0574134,40.730853700000004,,,,,0.0,0.0,
,5257,196190751.0,,,0.0,,residential,0.0,-84.198989,40.6642878,,,,22,10.0,10.0,residential
,5258,196190774.0,,,0.0,,residential,0.0,-84.159315,40.693785,,,,23,10.0,10.0,residential
,5259,196190846.0,turning_circle,,0.0,,residential,1.0,-84.154619,40.723579,,,,43,1000.0,1000.0,boundary
,5260,196190870.0,,,0.0,,tertiary,0.0,-84.116614,40.788004,,,,,0.0,0.0,
,5261,196190894.0,,,0.0,,residential,0.0,-84.128056,40.787609,,,,13,10.0,10.0,residential
,5262,196190903.0,,,0.0,,residential,0.0,-83.9197466,40.709669899999994,,,,20,10.0,10.0,residential
,5263,196190915.0,,,0.0,,tertiary,0.0,-84.1379,40.686596,,,,,0.0,0.0,
,5264,196190935.0,,,0.0,,residential,1.0,-84.092375,40.751298,,,,43,1000.0,1000.0,boundary
,5265,196190936.0,,,0.0,,residential,0.0,-84.103162,40.750943,,,,18,10.0,10.0,residential
,5266,196190953.0,,,0.0,,residential,1.0,-83.9790062,40.8308715,,,,34,1000.0,1000.0,boundary
,5267,196190969.0,,,0.0,,residential,0.0,-84.11036290000001,40.741365,,,,18,10.0,10.0,residential
,5268,196190973.0,,,0.0,,residential,0.0,-84.110365,40.7426963,,,,18,10.0,10.0,residential
,5269,196190974.0,,,0.0,,residential,0.0,-84.1103696,40.744603000000005,,,,18,10.0,10.0,residential
,5270,196190979.0,,,0.0,,residential,0.0,-84.1103792,40.749235999999996,,,,18,10.0,10.0,residential
,5271,196190981.0,,,0.0,,residential,0.0,-84.110381,40.750108000000004,,,,18,10.0,10.0,residential
,5272,196190983.0,,,0.0,,residential,0.0,-84.1103826,40.752367299999996,,,,18,10.0,10.0,residential
,5273,196190991.0,,,0.0,,residential,0.0,-84.11033379999999,40.755532099999996,,,,13,10.0,10.0,residential
,5274,196190997.0,,,0.0,,residential,0.0,-84.11035140000001,40.7572571,,,,13,10.0,10.0,residential
,5275,196191001.0,,,0.0,,residential,0.0,-84.110461,40.775511,,,,13,10.0,10.0,residential
,5276,196191003.0,,,0.0,,residential,0.0,-84.11048100000001,40.777163,,,,13,10.0,10.0,residential
,5277,196191006.0,,,0.0,,residential,1.0,-84.110476,40.778617,,,,43,1000.0,1000.0,boundary
,5278,196191008.0,,,0.0,,residential,0.0,-84.11059399999999,40.7864368,,,,13,10.0,10.0,residential
,5279,196191010.0,,,0.0,,residential,1.0,-84.1105906,40.785680799999994,,,,33,1000.0,1000.0,boundary
,5280,196191012.0,,,0.0,,residential,1.0,-84.1105684,40.7850323,,,,33,1000.0,1000.0,boundary
,5281,196191018.0,,,0.0,,residential,0.0,-84.11036419999999,40.759094899999994,,,,13,10.0,10.0,residential
,5282,196191020.0,,,0.0,,residential,0.0,-84.1103782,40.7601029,,,,13,10.0,10.0,residential
,5283,196191024.0,,,0.0,,residential,0.0,-84.110405,40.762042,,,,13,10.0,10.0,residential
,5284,196191030.0,,,0.0,,residential,1.0,-84.346719,40.715769,,,,27,1000.0,1000.0,boundary
,5285,196191032.0,,,0.0,,residential,0.0,-84.34784499999999,40.715785,,,,16,10.0,10.0,residential
,5286,196191034.0,,,0.0,,secondary,0.0,-84.34904300000001,40.715784,,,,,0.0,0.0,
,5287,196191041.0,,,0.0,,residential,0.0,-84.087695,40.735599,,,,18,10.0,10.0,residential
,5288,196191043.0,,,0.0,,residential,1.0,-84.087691,40.733241,,,,43,1000.0,1000.0,boundary
,5289,196191052.0,,,0.0,,residential,0.0,-84.0877716,40.7376813,,,,18,10.0,10.0,residential
,5290,196191055.0,,,0.0,,tertiary,0.0,-84.10803100000001,40.716772999999996,,,,,0.0,0.0,
,5291,196191072.0,,,0.0,,tertiary,0.0,-84.108326,40.714296999999995,,,,,0.0,0.0,
,5292,196191078.0,,,0.0,,tertiary,0.0,-84.108255,40.706056,,,,,0.0,0.0,
,5293,196191080.0,,,0.0,,tertiary,0.0,-84.10820030000001,40.698176200000006,,,,,0.0,0.0,
,5294,196191109.0,,,0.0,,unclassified,0.0,-84.1081738,40.687619299999994,,,,,0.0,0.0,
,5295,196191111.0,,,0.0,,unclassified,0.0,-84.108176,40.686671000000004,,,,,0.0,0.0,
,5296,196191198.0,,,0.0,,unclassified,0.0,-84.107946,40.664883,,,,,0.0,0.0,
,5297,196191281.0,,,0.0,,residential,0.0,-84.14215779999999,40.7401109,,,,18,10.0,10.0,residential
,5298,196191308.0,,,0.0,,residential,0.0,-84.1420843,40.7411424,,,,18,10.0,10.0,residential
,5299,196191314.0,,,0.0,,residential,0.0,-83.8942119,40.8989859,,,,5,10.0,10.0,residential
,5300,196191341.0,,,0.0,,residential,0.0,-83.89452940000001,40.8995174,,,,5,10.0,10.0,residential
,5301,196191371.0,,,0.0,,residential,1.0,-84.067045,40.809045000000005,,,,34,1000.0,1000.0,boundary
,5302,196191380.0,,,0.0,,residential,1.0,-84.1690216,40.7090903,,,,43,1000.0,1000.0,boundary
,5303,196191386.0,,,0.0,,primary,0.0,-84.10860579999999,40.7601453,,,,,0.0,0.0,
,5304,196191395.0,,,0.0,,residential,0.0,-84.1245637,40.749224600000005,,,,18,10.0,10.0,residential
,5305,196191397.0,,,0.0,,residential,0.0,-84.127716,40.749235999999996,,,,18,10.0,10.0,residential
,5306,196191399.0,,,0.0,,residential,0.0,-84.129372,40.749241,,,,18,10.0,10.0,residential
,5307,196191401.0,,,0.0,,residential,0.0,-84.132603,40.749257,,,,18,10.0,10.0,residential
,5308,196191403.0,,,0.0,,residential,0.0,-84.13551,40.749238,,,,18,10.0,10.0,residential
,5309,196191405.0,,,0.0,,residential,0.0,-84.13710999999999,40.749221999999996,,,,18,10.0,10.0,residential
,5310,196191446.0,,,0.0,,residential,0.0,-84.161244,40.715937,,,,18,10.0,10.0,residential
,5311,196191450.0,,,0.0,,residential,0.0,-84.161254,40.716201,,,,18,10.0,10.0,residential
,5312,196191500.0,,,0.0,,residential,0.0,-84.08466800000001,40.74155,,,,18,10.0,10.0,residential
,5313,196191509.0,,,0.0,,residential,0.0,-84.12311940000001,40.6842849,,,,23,10.0,10.0,residential
,5314,196191545.0,,,0.0,,residential,1.0,-84.126749,40.681146999999996,,,,43,1000.0,1000.0,boundary
,5315,196191553.0,,,0.0,,primary,0.0,-84.0879838,40.753597799999994,,,,,0.0,0.0,
,5316,196191561.0,,,0.0,,residential,0.0,-84.189252,40.779027,,,,12,10.0,10.0,residential
,5317,196191597.0,,,0.0,,residential,0.0,-84.146922,40.68499,,,,23,10.0,10.0,residential
,5318,196191629.0,,,0.0,,residential,0.0,-84.146901,40.68393,,,,23,10.0,10.0,residential
,5319,196191638.0,,,0.0,,residential,0.0,-84.178795,40.80905,,,,13,10.0,10.0,residential
,5320,196191643.0,,,0.0,,primary,0.0,-84.0825593,40.7544381,,,,,0.0,0.0,
,5321,196191645.0,,,0.0,,primary,0.0,-84.08123370000001,40.7546998,,,,,0.0,0.0,
,5322,196191647.0,traffic_signals,,1.0,,primary,0.0,-84.0798571,40.75505029999999,,,,,0.0,0.0,
,5323,196191716.0,,,0.0,,secondary,0.0,-84.0942819,40.7526395,,,,,0.0,0.0,
,5324,196191721.0,,,0.0,,primary,0.0,-84.0894816,40.753370000000004,,,,,0.0,0.0,
,5325,196191783.0,,,0.0,,residential,0.0,-84.1186688,40.7535994,,,,13,10.0,10.0,residential
,5326,196191800.0,,,0.0,,tertiary,0.0,-84.10782859999999,40.7399846,,,,,0.0,0.0,
,5327,196191805.0,,,0.0,,tertiary,0.0,-84.107814,40.735337,,,,,0.0,0.0,
,5328,196191807.0,,,0.0,,tertiary,0.0,-84.10781120000001,40.734933000000005,,,,,0.0,0.0,
,5329,196191815.0,,,0.0,,residential,1.0,-84.113577,40.777158,,,,43,1000.0,1000.0,boundary
,5330,196191840.0,,,0.0,,residential,1.0,-84.122524,40.773247999999995,,,,43,1000.0,1000.0,boundary
,5331,196191842.0,,,0.0,,residential,0.0,-84.122878,40.711787,,,,18,10.0,10.0,residential
,5332,196191852.0,,,0.0,,residential,0.0,-84.037862,40.747296,,,,19,10.0,10.0,residential
,5333,196191886.0,,,0.0,,residential,0.0,-84.1279382,40.761334000000005,,,,13,10.0,10.0,residential
,5334,196191906.0,,,0.0,,residential,0.0,-84.137233,40.74131,,,,18,10.0,10.0,residential
,5335,196191907.0,,,0.0,,residential,0.0,-84.13722729999999,40.7415207,,,,18,10.0,10.0,residential
,5336,196191908.0,,,0.0,,residential,0.0,-84.137316,40.744976,,,,18,10.0,10.0,residential
,5337,196191917.0,,,0.0,,residential,1.0,-84.199978,40.771251,,,,44,1000.0,1000.0,boundary
,5338,196191920.0,,,0.0,,tertiary,0.0,-83.91881459999999,40.8698101,,,,,0.0,0.0,
,5339,196191995.0,,,0.0,,residential,0.0,-84.13255500000001,40.74142,,,,18,10.0,10.0,residential
,5340,196191997.0,,,0.0,,residential,0.0,-84.132635,40.747178000000005,,,,18,10.0,10.0,residential
,5341,196192000.0,,,0.0,,tertiary,0.0,-83.956633,40.7060887,,,,,0.0,0.0,
,5342,196192016.0,,,0.0,,tertiary,0.0,-83.9292108,40.7063719,,,,,0.0,0.0,
,5343,196192029.0,,,0.0,,motorway,0.0,-84.0552515,40.8244472,,,,,0.0,0.0,
,5344,196192051.0,,,0.0,,motorway,0.0,-84.0828879,40.8241871,,,,,0.0,0.0,
,5345,196192054.0,,,0.0,,motorway,0.0,-84.0834017,40.8241838,,,,,0.0,0.0,
,5346,196192129.0,,,0.0,,residential,0.0,-84.147285,40.829853,,,,8,10.0,10.0,residential
,5347,196192185.0,,,0.0,,residential,0.0,-84.18327579999999,40.8347215,,,,8,10.0,10.0,residential
,5348,196192208.0,,,0.0,,trunk,0.0,-84.19945849999999,40.834790000000005,,,,,0.0,0.0,
,5349,196192209.0,,,0.0,,trunk,0.0,-84.200271,40.834783200000004,,,,,0.0,0.0,
,5350,196192270.0,,,0.0,,unclassified,0.0,-84.230751,40.837652,,,,,0.0,0.0,
,5351,196192329.0,,,0.0,,residential,0.0,-84.281785,40.837547,,,,7,10.0,10.0,residential
,5352,196192338.0,,,0.0,,trunk,0.0,-84.2868632,40.837517299999995,,,,,0.0,0.0,
,5353,196192340.0,,,0.0,,trunk,0.0,-84.28781020000001,40.8375163,,,,,0.0,0.0,
,5354,196192470.0,,,0.0,,motorway,0.0,-83.9564222,40.8295827,,,,,0.0,0.0,
,5355,196192474.0,,,0.0,,motorway,0.0,-83.9570077,40.829033200000005,,,,,0.0,0.0,
,5356,196192687.0,,,0.0,,motorway,0.0,-83.97593859999999,40.8248297,,,,,0.0,0.0,
,5357,196192718.0,,,0.0,,tertiary,0.0,-84.01361109999999,40.8246198,,,,,0.0,0.0,
,5358,196192734.0,,,0.0,,unclassified,0.0,-84.027901,40.824532700000006,,,,,0.0,0.0,
,5359,196192852.0,,,0.0,,trunk,0.0,-84.2876618,40.8377533,,,,,0.0,0.0,
,5360,196192854.0,,,0.0,,trunk,0.0,-84.28671740000001,40.837757,,,,,0.0,0.0,
,5361,196192856.0,,,0.0,,residential,0.0,-84.28177099999999,40.837773,,,,7,10.0,10.0,residential
,5362,196192898.0,,,0.0,,unclassified,0.0,-84.23083199999999,40.837856,,,,,0.0,0.0,
,5363,196192952.0,,,0.0,,trunk,0.0,-84.2001806,40.83501879999999,,,,,0.0,0.0,
,5364,196192954.0,,,0.0,,trunk,0.0,-84.1994026,40.835028799999996,,,,,0.0,0.0,
,5365,196192968.0,,,0.0,,residential,0.0,-84.18355840000001,40.8353667,,,,8,10.0,10.0,residential
,5366,196193031.0,,,0.0,,residential,0.0,-84.147285,40.830121999999996,,,,8,10.0,10.0,residential
,5367,196193091.0,,,0.0,,motorway,0.0,-84.0562316,40.824627899999996,,,,,0.0,0.0,
,5368,196193132.0,,,0.0,,unclassified,0.0,-84.027901,40.8247597,,,,,0.0,0.0,
,5369,196193147.0,,,0.0,,tertiary,0.0,-84.0136114,40.824845200000006,,,,,0.0,0.0,
,5370,196193163.0,,,0.0,,motorway,0.0,-83.9759416,40.8250633,,,,,0.0,0.0,
,5371,196193200.0,,,0.0,,motorway,0.0,-83.963417,40.8286893,,,,,0.0,0.0,
,5372,196193208.0,,,0.0,,motorway,0.0,-83.9607037,40.8292919,,,,,0.0,0.0,
,5373,196193226.0,,,0.0,,motorway,0.0,-83.9547135,40.831903999999994,,,,,0.0,0.0,
,5374,196193253.0,,,0.0,,residential,1.0,-84.169074,40.739831,,,,43,1000.0,1000.0,boundary
,5375,196193272.0,,,0.0,,residential,0.0,-84.354363,40.701316999999996,,,,16,10.0,10.0,residential
,5376,196193273.0,,,0.0,,residential,1.0,-84.353573,40.701316999999996,,,,27,1000.0,1000.0,boundary
,5377,196193276.0,,,0.0,,residential,0.0,-84.350252,40.714907000000004,,,,16,10.0,10.0,residential
,5378,196193287.0,,,0.0,,primary,0.0,-84.08743890000001,40.8391609,,,,,0.0,0.0,
,5379,196193308.0,,,0.0,,residential,0.0,-83.88967579999999,40.8868149,,,,5,10.0,10.0,residential
,5380,196193325.0,,,0.0,,residential,0.0,-84.12765970000001,40.740032799999994,,,,18,10.0,10.0,residential
,5381,196193329.0,,,0.0,,residential,0.0,-84.127583,40.735531,,,,18,10.0,10.0,residential
,5382,196193331.0,,,0.0,,residential,0.0,-84.1275662,40.733212,,,,18,10.0,10.0,residential
,5383,196193381.0,,,0.0,,residential,0.0,-84.18448000000001,40.772987,,,,13,10.0,10.0,residential
,5384,196193383.0,,,0.0,,residential,0.0,-84.190748,40.772933,,,,12,10.0,10.0,residential
,5385,196193392.0,,,0.0,,residential,0.0,-84.195875,40.772878999999996,,,,12,10.0,10.0,residential
,5386,196193407.0,,,0.0,,tertiary,0.0,-84.20348800000001,40.772869,,,,,0.0,0.0,
,5387,196193474.0,,,0.0,,unclassified,0.0,-84.38757700000001,40.743115,,,,,0.0,0.0,
,5388,196193502.0,,,0.0,,unclassified,0.0,-84.35880999999999,40.743171000000004,,,,,0.0,0.0,
,5389,196193514.0,,,0.0,,residential,0.0,-84.089488,40.741476,,,,18,10.0,10.0,residential
,5390,196193515.0,,,0.0,,residential,0.0,-84.089475,40.743832,,,,18,10.0,10.0,residential
,5391,196193518.0,,,0.0,,residential,0.0,-84.089534,40.7479248,,,,18,10.0,10.0,residential
,5392,196193519.0,,,0.0,,residential,0.0,-84.0895266,40.748273299999994,,,,18,10.0,10.0,residential
,5393,196193525.0,,,0.0,,secondary,0.0,-84.08953050000001,40.7558968,,,,,0.0,0.0,
,5394,196193576.0,,,0.0,,secondary,0.0,-84.0895478,40.786497499999996,,,,,0.0,0.0,
,5395,196193588.0,,,0.0,,residential,0.0,-84.354225,40.709051,,,,16,10.0,10.0,residential
,5396,196193610.0,,,0.0,,residential,0.0,-84.353148,40.711519,,,,16,10.0,10.0,residential
,5397,196193613.0,,,0.0,,residential,0.0,-84.1422288,40.7450985,,,,18,10.0,10.0,residential
,5398,196193615.0,,,0.0,,residential,0.0,-84.1448975,40.74204279999999,,,,18,10.0,10.0,residential
,5399,196193624.0,,,0.0,,residential,0.0,-84.1440414,40.742709999999995,,,,18,10.0,10.0,residential
,5400,196193630.0,,,0.0,,residential,0.0,-84.145669,40.741246999999994,,,,18,10.0,10.0,residential
,5401,196193636.0,,,0.0,,residential,0.0,-84.144707,40.742049,,,,18,10.0,10.0,residential
,5402,196193639.0,,,0.0,,residential,0.0,-84.14338070000001,40.7429321,,,,18,10.0,10.0,residential
,5403,196193645.0,,,0.0,,residential,0.0,-84.1428032,40.743229,,,,18,10.0,10.0,residential
,5404,196193700.0,,,0.0,,residential,0.0,-84.138889,40.753135,,,,13,10.0,10.0,residential
,5405,196193710.0,,,0.0,,residential,0.0,-84.31894399999999,40.802942,,,,11,10.0,10.0,residential
,5406,196193726.0,,,0.0,,residential,0.0,-84.309438,40.803069,,,,11,10.0,10.0,residential
,5407,196193736.0,,,0.0,,residential,0.0,-84.300217,40.803259999999995,,,,11,10.0,10.0,residential
,5408,196193789.0,,,0.0,,residential,0.0,-84.257396,40.794786,,,,12,10.0,10.0,residential
,5409,196193809.0,,,0.0,,residential,0.0,-84.280262,40.800131,,,,12,10.0,10.0,residential
,5410,196193985.0,,,0.0,,tertiary,0.0,-83.93716429999999,40.7464189,,,,,0.0,0.0,
,5411,196194068.0,,,0.0,,unclassified,0.0,-84.11957199999999,40.708565,,,,,0.0,0.0,
,5412,196194111.0,,,0.0,,unclassified,0.0,-84.139528,40.7084766,,,,,0.0,0.0,
,5413,196194120.0,,,0.0,,tertiary,0.0,-84.139909,40.708644,,,,,0.0,0.0,
,5414,196194140.0,,,0.0,,residential,0.0,-84.141853,40.756669,,,,13,10.0,10.0,residential
,5415,196194168.0,,,0.0,,residential,0.0,-84.139222,40.74897,,,,18,10.0,10.0,residential
,5416,196194186.0,,,0.0,,residential,0.0,-84.138925,40.755519,,,,13,10.0,10.0,residential
,5417,196194199.0,,,0.0,,residential,0.0,-84.1392448,40.7561167,,,,13,10.0,10.0,residential
,5418,196194235.0,,,0.0,,residential,0.0,-84.135676,40.740137,,,,18,10.0,10.0,residential
,5419,196194236.0,,,0.0,,residential,0.0,-84.1357109,40.7413335,,,,18,10.0,10.0,residential
,5420,196194237.0,,,0.0,,residential,0.0,-84.1357142,40.741502600000004,,,,18,10.0,10.0,residential
,5421,196194253.0,,,0.0,,residential,0.0,-84.13549300000001,40.747166,,,,18,10.0,10.0,residential
,5422,196194255.0,,,0.0,,residential,0.0,-84.13553399999999,40.750690999999996,,,,18,10.0,10.0,residential
,5423,196194263.0,,,0.0,,residential,0.0,-84.094924,40.723139,,,,18,10.0,10.0,residential
,5424,196194265.0,,,0.0,,residential,0.0,-84.094951,40.721758,,,,18,10.0,10.0,residential
,5425,196194267.0,,,0.0,,residential,0.0,-84.09495799999999,40.71976,,,,18,10.0,10.0,residential
,5426,196194271.0,,,0.0,,residential,0.0,-84.148638,40.758194,,,,13,10.0,10.0,residential
,5427,196194272.0,,,0.0,,residential,0.0,-84.14963399999999,40.758365999999995,,,,13,10.0,10.0,residential
,5428,196194273.0,,,0.0,,residential,0.0,-84.150356,40.758398,,,,13,10.0,10.0,residential
,5429,196194286.0,,,0.0,,residential,0.0,-84.14944200000001,40.757579,,,,13,10.0,10.0,residential
,5430,196194289.0,,,0.0,,residential,1.0,-84.148482,40.757518,,,,43,1000.0,1000.0,boundary
,5431,196194298.0,,,0.0,,residential,0.0,-84.151179,40.75744,,,,13,10.0,10.0,residential
,5432,196194305.0,,,0.0,,tertiary,0.0,-83.9752844,40.7458922,,,,,0.0,0.0,
,5433,196194363.0,,,0.0,,tertiary,0.0,-83.9755323,40.777772799999994,,,,,0.0,0.0,
,5434,196194365.0,,,0.0,,tertiary,0.0,-83.9755373,40.778025,,,,,0.0,0.0,
,5435,196194384.0,,,0.0,,secondary,0.0,-84.1340735,40.658768200000004,,,,,0.0,0.0,
,5436,196194386.0,,,0.0,,residential,0.0,-84.135795,40.658711,,,,23,10.0,10.0,residential
,5437,196194390.0,,,0.0,,residential,0.0,-84.13940799999999,40.658674,,,,23,10.0,10.0,residential
,5438,196194394.0,,,0.0,,residential,0.0,-84.141068,40.658662,,,,23,10.0,10.0,residential
,5439,196194399.0,,,0.0,,residential,0.0,-84.127682,40.74139,,,,18,10.0,10.0,residential
,5440,196194403.0,,,0.0,,residential,0.0,-84.1277,40.747173,,,,18,10.0,10.0,residential
,5441,196194427.0,,,0.0,,residential,0.0,-84.12794190000001,40.7630667,,,,13,10.0,10.0,residential
,5442,196194472.0,,,0.0,,residential,0.0,-84.12803609999999,40.780394,,,,13,10.0,10.0,residential
,5443,196194504.0,,,0.0,,residential,0.0,-84.128367,40.802089,,,,13,10.0,10.0,residential
,5444,196194558.0,,,0.0,,secondary,0.0,-84.127944,40.815585,,,,,0.0,0.0,
,5445,196194693.0,,,0.0,,secondary,0.0,-83.9756186,40.6587534,,,,,0.0,0.0,
,5446,196194716.0,,,0.0,,secondary,0.0,-83.975494,40.6442245,,,,,0.0,0.0,
,5447,196194725.0,,,0.0,,secondary,0.0,-84.13407,40.660502,,,,,0.0,0.0,
,5448,196194734.0,,,0.0,,residential,0.0,-84.135805,40.660621,,,,23,10.0,10.0,residential
,5449,196194744.0,,,0.0,,tertiary,0.0,-83.94990250000001,40.92016829999999,,,,,0.0,0.0,
,5450,196194791.0,,,0.0,,tertiary,0.0,-83.9186297,40.9202696,,,,,0.0,0.0,
,5451,196195055.0,,,0.0,,residential,0.0,-84.0283396,40.9048027,,,,4,10.0,10.0,residential
,5452,196195068.0,,,0.0,,unclassified,0.0,-84.0280924,40.8868088,,,,,0.0,0.0,
,5453,196195085.0,,,0.0,,unclassified,0.0,-84.0280473,40.875665399999995,,,,,0.0,0.0,
,5454,196195095.0,,,0.0,,unclassified,0.0,-84.0280511,40.8694749,,,,,0.0,0.0,
,5455,196195103.0,,,0.0,,unclassified,0.0,-84.0279906,40.8611906,,,,,0.0,0.0,
,5456,196195150.0,,,0.0,,residential,1.0,-84.100018,40.736728799999995,,,,43,1000.0,1000.0,boundary
,5457,196195178.0,,,0.0,,residential,0.0,-83.8956227,40.8921104,,,,5,10.0,10.0,residential
,5458,196195180.0,,,0.0,,residential,0.0,-83.8938775,40.893425799999996,,,,5,10.0,10.0,residential
,5459,196195193.0,stop,,0.0,,residential,0.0,-83.89281170000001,40.8942356,,,,5,10.0,10.0,residential
,5460,196195224.0,,,0.0,,primary,0.0,-84.10001070000001,40.7372618,,,,,0.0,0.0,
,5461,196195229.0,,,0.0,,primary,0.0,-84.099308,40.7372638,,,,,0.0,0.0,
,5462,196195257.0,,,0.0,,residential,0.0,-84.0861853,40.737765,,,,18,10.0,10.0,residential
,5463,196195258.0,,,0.0,,residential,0.0,-84.0846987,40.737790000000004,,,,18,10.0,10.0,residential
,5464,196195261.0,,,0.0,,residential,0.0,-84.078538,40.737874600000005,,,,18,10.0,10.0,residential
,5465,196195262.0,,,0.0,,residential,1.0,-84.0759649,40.7379138,,,,43,1000.0,1000.0,boundary
,5466,196195282.0,,,0.0,,residential,0.0,-84.07244200000001,40.737815999999995,,,,19,10.0,10.0,residential
,5467,196195285.0,,,0.0,,residential,0.0,-84.072125,40.737809000000006,,,,19,10.0,10.0,residential
,5468,196195292.0,,,0.0,,residential,0.0,-83.88158929999999,40.891422799999994,,,,5,10.0,10.0,residential
,5469,196195300.0,,,0.0,,residential,0.0,-83.8826004,40.8914721,,,,5,10.0,10.0,residential
,5470,196195320.0,,,0.0,,residential,1.0,-84.072059,40.737998,,,,42,1000.0,1000.0,boundary
,5471,196195336.0,,,0.0,,residential,0.0,-84.083022,40.741545,,,,18,10.0,10.0,residential
,5472,196195339.0,,,0.0,,tertiary,0.0,-84.0829792,40.742303299999996,,,,,0.0,0.0,
,5473,196195343.0,,,0.0,,tertiary,0.0,-84.178723,40.703495000000004,,,,,0.0,0.0,
,5474,196195377.0,,,0.0,,tertiary,0.0,-83.9515536,40.761151299999995,,,,,0.0,0.0,
,5475,196195388.0,,,0.0,,residential,0.0,-83.9503305,40.7611711,,,,15,10.0,10.0,residential
,5476,196195415.0,turning_circle,,0.0,,residential,0.0,-83.88466170000001,40.8870432,,,,5,10.0,10.0,residential
,5477,196195426.0,,,0.0,,residential,0.0,-84.17104300000001,40.698614,,,,18,10.0,10.0,residential
,5478,196195455.0,,,0.0,,residential,1.0,-84.056205,40.653411,,,,42,1000.0,1000.0,boundary
,5479,196195491.0,,,0.0,,residential,0.0,-84.177949,40.805411,,,,13,10.0,10.0,residential
,5480,196195582.0,,,0.0,,residential,0.0,-84.203935,40.807248,,,,12,10.0,10.0,residential
,5481,196195586.0,,,0.0,,residential,0.0,-84.091188,40.723147999999995,,,,18,10.0,10.0,residential
,5482,196195588.0,,,0.0,,residential,0.0,-84.091183,40.721777,,,,18,10.0,10.0,residential
,5483,196195590.0,,,0.0,,residential,0.0,-84.091192,40.719769,,,,18,10.0,10.0,residential
,5484,196195594.0,,,0.0,,secondary,0.0,-84.0321984,40.7420524,,,,,0.0,0.0,
,5485,196195596.0,traffic_signals,,1.0,,secondary,0.0,-84.0321877,40.7456129,,,,,0.0,0.0,
,5486,196195625.0,,,0.0,,residential,0.0,-84.1167724,40.756278200000004,,,,13,10.0,10.0,residential
,5487,196195632.0,,,0.0,,residential,0.0,-84.099492,40.717455,,,,18,10.0,10.0,residential
,5488,196195646.0,,,0.0,,residential,0.0,-84.097406,40.717783000000004,,,,18,10.0,10.0,residential
,5489,196195659.0,,,0.0,,residential,0.0,-84.0899381,40.7283777,,,,18,10.0,10.0,residential
,5490,196195712.0,,,0.0,,residential,0.0,-84.349641,40.704953,,,,16,10.0,10.0,residential
,5491,196195714.0,,,0.0,,secondary,0.0,-83.97593590000001,40.6885859,,,,,0.0,0.0,
,5492,196195740.0,,,0.0,,secondary,0.0,-83.97574499999999,40.6732716,,,,,0.0,0.0,
,5493,196195752.0,,,0.0,,tertiary,0.0,-84.08659899999999,40.716823,,,,,0.0,0.0,
,5494,196195759.0,,,0.0,,residential,0.0,-84.086614,40.715613,,,,18,10.0,10.0,residential
,5495,196195769.0,,,0.0,,residential,0.0,-84.086606,40.711866,,,,18,10.0,10.0,residential
,5496,196195776.0,,,0.0,,residential,1.0,-84.086623,40.709862,,,,43,1000.0,1000.0,boundary
,5497,196195853.0,,,0.0,,residential,0.0,-84.300989,40.816274,,,,6,10.0,10.0,residential
,5498,196195885.0,,,0.0,,residential,0.0,-84.09949499999999,40.715536,,,,18,10.0,10.0,residential
,5499,196195896.0,,,0.0,,residential,0.0,-83.9184965,40.706447,,,,20,10.0,10.0,residential
,5500,196195898.0,,,0.0,,secondary,0.0,-84.319997,40.846761,,,,,0.0,0.0,
,5501,196195906.0,,,0.0,,secondary,0.0,-84.325121,40.846389,,,,,0.0,0.0,
,5502,196195914.0,,,0.0,,secondary,0.0,-84.327669,40.846515999999994,,,,,0.0,0.0,
,5503,196195915.0,,,0.0,,secondary,0.0,-84.329474,40.846712,,,,,0.0,0.0,
