node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,activity_type,is_boundary,main_node_id
1092,,-112.07255,33.45455,,,0,,residential,0,
1093,,-112.06749,33.45454,,,0,,residential,0,
1094,,-112.07128,33.45454,,,0,,residential,0,
1095,,-112.0455,33.45734,,,0,,residential,0,
1098,,-112.07379,33.45438,,,0,,primary,0,
1099,,-112.07402,33.4547,,,0,,residential,0,
1100,,-112.05953,33.45135,,,0,,secondary,0,
1101,,-112.08913,33.46788,,,0,,residential,1,
1102,,-112.03039,33.46217,,,0,,motorway,0,
1103,,-112.04548,33.46377,,,0,,residential,0,
1106,,-112.10775,33.44541,,,0,,secondary,1,
1107,,-112.10659,33.44543,,,0,,residential,0,
1108,,-112.10226,33.44546,,,0,,residential,0,
1109,,-112.10012,33.44866,,,0,,primary,0,
1110,,-112.10865,33.44915,,,0,,tertiary,0,
1111,,-112.10789,33.44916,,,0,,tertiary,0,
1112,,-112.10793,33.45114,,,0,,secondary,0,
1113,,-112.10848,33.45114,,,0,,secondary,0,
1114,,-112.06221,33.44982,,,0,,residential,1,
1115,,-112.06209,33.45039,,,0,,residential,0,
1116,,-112.0621,33.45088,,,0,,residential,0,
1118,,-112.03362,33.46798,,,0,,residential,0,
1119,,-112.10089,33.46588,,,0,,secondary,0,
1120,,-112.10108,33.46588,,,0,,secondary,0,
1121,,-112.09498,33.46696,,,0,,residential,1,
1122,,-112.11317,33.44802,,,0,,residential,0,
1123,,-112.10011,33.44974,,,0,,primary,0,
1124,,-112.09914,33.46515,,,0,,secondary,0,
1125,,-112.0731,33.44505,,,0,,residential,0,
1126,,-112.0837,33.44928,,,0,,residential,0,
1127,,-112.03,33.44712,,,0,,primary,1,
1129,,-112.02987,33.44728,,,0,,primary,1,
1131,,-112.06726,33.44647,,,0,,primary,0,
1132,,-112.0673,33.44656,,,1,,residential,0,
1133,,-112.06084,33.44708,,,0,,residential,0,
1135,,-112.06029,33.44712,,,0,,primary,0,
1136,,-112.05563,33.44713,,,0,,primary,0,
1137,,-112.03585,33.44722,,,0,,primary,0,
1138,,-112.05893,33.44724,,,0,,primary,0,
1139,,-112.05893,33.4482,,,0,,primary,0,
1140,,-112.03336,33.44833,,,0,,primary,0,
1141,,-112.06016,33.44834,,,0,,primary,0,
1143,,-112.0423,33.44836,,,0,,primary,0,
1144,,-112.07511,33.44971,,,0,,primary,0,
1146,,-112.07374,33.46104,,,0,,primary,0,
1147,,-112.07392,33.46213,,,0,,primary,0,
1148,,-112.07372,33.46213,,,0,,primary,0,
1149,,-112.04994,33.44659,,,0,,residential,0,
1150,,-112.05771,33.44713,,,0,,primary,0,
1151,,-112.05312,33.44714,,,0,,primary,0,
1152,,-112.03123,33.44715,,,0,,primary,0,
1153,,-112.04889,33.44717,,,0,,primary,0,
1154,,-112.04434,33.44718,,,0,,primary,0,
1155,,-112.04152,33.44718,,,0,,primary,0,
1156,,-112.05843,33.44724,,,0,,primary,0,
1158,,-112.05388,33.44728,,,0,,primary,0,
1159,,-112.05424,33.44728,,,0,,residential,0,
1161,,-112.03207,33.4473,,,0,,primary,0,
1162,,-112.04974,33.4473,,,0,,primary,0,
1164,,-112.03241,33.44731,,,0,,residential,0,
1165,,-112.04524,33.44731,,,0,,primary,0,
1166,,-112.04224,33.44731,,,0,,primary,0,
1169,,-112.04557,33.44732,,,0,,residential,0,
1170,,-112.04123,33.44733,,,0,,residential,0,
1172,,-112.039,33.44734,,,0,,residential,0,
1176,,-112.05455,33.44819,,,0,,primary,0,
1177,,-112.03242,33.44819,,,0,,residential,0,
1178,,-112.05424,33.44819,,,0,,residential,0,
1181,,-112.03261,33.44819,,,0,,primary,0,
1182,,-112.0594,33.4482,,,0,,primary,0,
1184,,-112.03587,33.4482,,,0,,primary,0,
1186,,-112.04123,33.44821,,,0,,residential,0,
1187,,-112.05011,33.44821,,,0,,primary,0,
1190,,-112.03899,33.44822,,,0,,residential,0,
1191,,-112.04139,33.44822,,,0,,primary,0,
1193,,-112.04557,33.44822,,,0,,residential,0,
1194,,-112.03806,33.44822,,,1,,primary,0,
1195,,-112.07173,33.44822,,,0,,primary,0,
1196,,-112.0459,33.44822,,,0,,primary,0,
1197,,-112.07293,33.4483,,,0,,primary,0,
1198,,-112.05549,33.44833,,,0,,primary,0,
1199,,-112.05081,33.44834,,,0,,primary,0,
1200,,-112.03888,33.44836,,,0,,primary,0,
1201,,-112.04659,33.44836,,,0,,primary,0,
1202,,-112.06406,33.44839,,,0,,primary,0,
1203,,-112.03807,33.44889,,,0,,motorway,0,
1204,,-112.07511,33.44947,,,0,,primary,0,
1205,,-112.07519,33.45175,,,0,,primary,0,
1206,,-112.07384,33.45176,,,0,,primary,0,
1208,,-112.07519,33.45277,,,0,,primary,0,
1209,,-112.07393,33.45438,,,0,,primary,0,
1210,,-112.07393,33.4547,,,1,,primary,0,
1212,,-112.07393,33.45668,,,1,,residential,0,
1214,,-112.07505,33.45709,,,0,,primary,0,
1215,,-112.07393,33.45715,,,1,,primary,0,
1216,,-112.07379,33.45785,,,0,,primary,0,
1217,,-112.07472,33.45855,,,0,,primary,0,
1218,,-112.07406,33.45864,,,1,,tertiary,0,
1219,,-112.03002,33.44832,,,0,,primary,1,
1220,,-112.03004,33.44447,,,0,,residential,1,
1221,,-112.07255,33.45179,,,0,,residential,0,
1223,,-112.07759,33.45993,,,0,,residential,0,
1224,,-112.0741,33.45993,,,0,,residential,0,
1225,,-112.05644,33.44888,,,0,,residential,0,
1226,,-112.05424,33.44888,,,0,,residential,0,
1227,,-112.05207,33.4489,,,0,,residential,0,
1228,,-112.04338,33.44891,,,0,,residential,0,
1229,,-112.04775,33.44996,,,0,,secondary,0,
1230,,-112.08315,33.45868,,,0,,tertiary,0,
1231,,-112.08018,33.45918,,,0,,tertiary,0,
1232,,-112.06935,33.46192,,,0,,residential,0,
1233,,-112.06935,33.46278,,,0,,residential,0,
1234,,-112.06076,33.46771,,,0,,residential,1,
1235,,-112.07394,33.46104,,,0,,primary,0,
1236,,-112.09583,33.44763,,,0,,secondary,0,
1237,,-112.07729,33.45865,,,0,,tertiary,0,
1238,,-112.0764,33.45916,,,0,,residential,0,
1239,,-112.07539,33.45917,,,0,,residential,0,
1240,,-112.07729,33.45927,,,0,,residential,0,
1242,,-112.07729,33.45984,,,0,,residential,0,
1243,,-112.07256,33.46253,,,0,,residential,0,
1244,,-112.07236,33.46266,,,0,,residential,0,
1245,,-112.07241,33.46377,,,0,,residential,0,
1246,,-112.07266,33.46397,,,0,,residential,0,
1247,,-112.0726,33.4654,,,0,,residential,0,
1248,,-112.07248,33.4654,,,0,,residential,0,
1250,,-112.07608,33.46675,,,0,,residential,0,
1251,,-112.07825,33.4672,,,0,,tertiary,0,
1252,,-112.07607,33.46763,,,0,,residential,0,
1253,,-112.04675,33.46667,,,0,,residential,0,
1254,,-112.04769,33.4678,,,0,,secondary,0,
1255,,-112.09142,33.44706,,,1,,secondary,0,
1256,,-112.08146,33.44823,,,0,,residential,0,
1257,,-112.08926,33.44924,,,0,,residential,0,
1258,,-112.0859,33.44926,,,0,,residential,0,
1259,,-112.08257,33.44929,,,0,,secondary,0,
1260,,-112.07382,33.44933,,,1,,residential,0,
1261,,-112.07386,33.44933,,,0,,residential,0,
1262,,-112.05898,33.44984,,,0,,residential,0,
1263,,-112.09144,33.45015,,,0,,tertiary,0,
1264,,-112.08815,33.45019,,,0,,residential,0,
1265,,-112.09735,33.45026,,,0,,residential,0,
1266,,-112.0936,33.45029,,,0,,residential,0,
1267,,-112.09144,33.4503,,,0,,tertiary,0,
1268,,-112.05476,33.45137,,,0,,secondary,0,
1269,,-112.08148,33.45141,,,0,,secondary,0,
1270,,-112.07394,33.46572,,,1,,secondary,0,
1271,,-112.09357,33.445,,,0,,residential,0,
1272,,-112.09141,33.44502,,,0,,residential,0,
1273,,-112.07894,33.44504,,,0,,residential,0,
1274,,-112.09374,33.44599,,,0,,residential,0,
1275,,-112.08018,33.44607,,,0,,residential,0,
1276,,-112.07895,33.44606,,,0,,residential,0,
1277,,-112.0826,33.4466,,,0,,secondary,0,
1278,,-112.08256,33.4471,,,1,,secondary,0,
1279,,-112.08019,33.44712,,,0,,residential,0,
1280,,-112.07895,33.44713,,,1,,residential,0,
1281,,-112.09144,33.44814,,,1,,secondary,0,
1282,,-112.09036,33.44816,,,0,,residential,0,
1283,,-112.08925,33.44817,,,0,,residential,0,
1284,,-112.08813,33.44819,,,0,,residential,0,
1285,,-112.07383,33.4482,,,1,,secondary,0,
1286,,-112.0848,33.4482,,,0,,residential,0,
1287,,-112.08368,33.4482,,,0,,residential,0,
1288,,-112.0859,33.4482,,,0,,residential,0,
1289,,-112.08257,33.44822,,,1,,secondary,0,
1290,,-112.07896,33.44823,,,1,,residential,0,
1291,,-112.06995,33.44824,,,1,,residential,0,
1292,,-112.07771,33.44824,,,1,,secondary,0,
1296,,-112.09445,33.44925,,,0,,secondary,0,
1297,,-112.08146,33.4493,,,0,,residential,0,
1298,,-112.08021,33.4493,,,1,,residential,0,
1299,,-112.09358,33.44981,,,0,,residential,0,
1300,,-112.04952,33.45272,,,0,,residential,1,
1301,,-112.07272,33.4637,,,0,,residential,0,
1302,,-112.07247,33.46444,,,0,,residential,0,
1303,,-112.07263,33.46445,,,0,,residential,0,
1304,,-112.07392,33.46069,,,0,,primary,0,
1305,,-112.03901,33.45865,,,1,,tertiary,0,
1306,,-112.04116,33.45867,,,0,,residential,0,
1307,,-112.04117,33.45778,,,0,,residential,0,
1308,,-112.06995,33.46215,,,0,,motorway,0,
1309,,-112.07393,33.46783,,,0,,primary,0,
1310,,-112.07526,33.44826,,,0,,secondary,0,
1311,,-112.07511,33.44886,,,0,,primary,0,
1312,,-112.0781,33.46214,,,0,,tertiary,0,
1313,,-112.07779,33.46124,,,0,,tertiary,0,
1314,,-112.06921,33.46201,,,0,,motorway,0,
1315,,-112.03694,33.44442,,,0,,motorway,1,
1316,,-112.0301,33.44632,,,0,,residential,0,
1317,,-112.03893,33.44717,,,0,,primary,0,
1318,,-112.03668,33.44582,,,0,,motorway,0,
1319,,-112.03812,33.44678,,,0,,motorway,0,
1320,,-112.03655,33.44865,,,0,,motorway,0,
1321,,-112.03007,33.4454,,,0,,residential,0,
1322,,-112.03066,33.44402,,,0,,secondary,1,
1323,,-112.03027,33.44482,,,0,,secondary,0,
1324,,-112.03652,33.44626,,,0,,motorway,0,
1325,,-112.07383,33.46572,,,0,,secondary,0,
1326,,-112.04986,33.46578,,,0,,residential,0,
1327,,-112.08476,33.44602,,,0,,residential,0,
1328,,-112.0802,33.44823,,,0,,residential,0,
1329,,-112.08703,33.44926,,,0,,residential,0,
1330,,-112.07771,33.44931,,,1,,residential,0,
1331,,-112.0599,33.44991,,,0,,residential,0,
1332,,-112.06076,33.44992,,,0,,residential,0,
1333,,-112.05988,33.45021,,,0,,residential,0,
1334,,-112.08146,33.45035,,,0,,residential,0,
1335,,-112.06995,33.45037,,,1,,residential,0,
1336,,-112.09144,33.45105,,,0,,tertiary,0,
1337,,-112.05371,33.45138,,,0,,secondary,0,
1338,,-112.07643,33.4514,,,1,,residential,0,
1339,,-112.07773,33.4514,,,1,,secondary,0,
1340,,-112.0477,33.45142,,,1,,secondary,0,
1341,,-112.03602,33.45689,,,0,,residential,0,
1342,,-112.03364,33.46397,,,0,,residential,0,
1343,,-112.03404,33.46489,,,0,,residential,0,
1344,,-112.0346,33.46491,,,0,,residential,0,
1345,,-112.03731,33.46573,,,0,,secondary,0,
1346,,-112.03691,33.46573,,,0,,secondary,0,
1347,,-112.04015,33.46581,,,0,,secondary,0,
1350,,-112.03466,33.46578,,,1,,residential,0,
1351,,-112.03362,33.46577,,,0,,secondary,0,
1352,,-112.03573,33.46579,,,0,,secondary,0,
1353,,-112.03024,33.4658,,,1,,secondary,0,
1354,,-112.03926,33.4659,,,0,,secondary,0,
1355,,-112.03883,33.4659,,,0,,secondary,0,
1356,,-112.03731,33.46591,,,0,,secondary,0,
1359,,-112.03018,33.46278,,,0,,secondary,0,
1360,,-112.09085,33.46147,,,0,,motorway,0,
1361,,-112.10874,33.44734,,,0,,secondary,0,
1362,,-112.10877,33.44986,,,0,,secondary,0,
1363,,-112.10839,33.45627,,,0,,motorway,0,
1364,,-112.03611,33.44835,,,0,,primary,0,
1366,,-112.0384,33.46574,,,0,,secondary,0,
1371,,-112.03782,33.4659,,,0,,secondary,0,
1373,,-112.10238,33.45125,,,0,,secondary,0,
1374,,-112.07205,33.45868,,,0,,tertiary,0,
1375,,-112.06503,33.46394,,,0,,primary,0,
1376,,-112.06523,33.46393,,,0,,residential,0,
1377,,-112.03045,33.44412,,,0,,secondary,1,
1378,,-112.03612,33.44721,,,0,,primary,0,
1379,,-112.06994,33.44495,,,0,,residential,1,
1380,,-112.06871,33.44497,,,0,,residential,0,
1381,,-112.0828,33.45165,,,0,,secondary,0,
1382,,-112.07773,33.4513,,,0,,tertiary,0,
1385,,-112.10793,33.45127,,,0,,secondary,0,
1386,,-112.10847,33.45128,,,0,,secondary,0,
1387,,-112.10913,33.45114,,,0,,secondary,0,
1388,,-112.09026,33.45136,,,0,,secondary,0,
1389,,-112.08254,33.45969,,,0,,residential,0,
1390,,-112.08256,33.46066,,,1,,secondary,0,
1391,,-112.06514,33.4504,,,0,,primary,0,
1392,,-112.06625,33.45866,,,0,,tertiary,0,
1393,,-112.04769,33.45293,,,0,,secondary,0,
1394,,-112.08259,33.44595,,,0,,secondary,0,
1395,,-112.08134,33.45141,,,0,,secondary,0,
1396,,-112.08592,33.45137,,,0,,secondary,0,
1397,,-112.08526,33.45138,,,0,,secondary,0,
1398,,-112.08816,33.45108,,,0,,residential,0,
1399,,-112.08928,33.45137,,,0,,secondary,0,
1400,,-112.08844,33.45137,,,0,,secondary,0,
1401,,-112.09134,33.45135,,,1,,secondary,0,
1402,,-112.08927,33.45107,,,0,,residential,0,
1403,,-112.09356,33.44599,,,0,,residential,0,
1404,,-112.09355,33.44626,,,0,,residential,0,
1405,,-112.03836,33.46769,,,0,,motorway,1,
1407,,-112.10645,33.45121,,,0,,secondary,0,
1409,,-112.06618,33.45143,,,0,,secondary,0,
1410,,-112.08254,33.45979,,,0,,secondary,0,
1414,,-112.08258,33.46211,,,0,,secondary,0,
1415,,-112.08281,33.46377,,,0,,residential,0,
1416,,-112.08265,33.46583,,,1,,secondary,0,
1417,,-112.0826,33.461,,,0,,motorway,0,
1418,,-112.08271,33.46102,,,0,,motorway,0,
1419,,-112.08266,33.46112,,,0,,motorway,0,
1420,,-112.03031,33.44402,,,1,,secondary,1,
1421,,-112.05637,33.46575,,,1,,secondary,0,
1422,,-112.05639,33.46468,,,0,,tertiary,0,
1423,,-112.06746,33.46573,,,0,,secondary,0,
1424,,-112.05857,33.46574,,,0,,secondary,0,
1425,,-112.05856,33.4667,,,0,,residential,0,
1426,,-112.05637,33.4667,,,0,,residential,0,
1428,,-112.05426,33.46577,,,0,,residential,0,
1429,,-112.08273,33.46767,,,0,,residential,0,
1431,,-112.06311,33.46258,,,0,,motorway,0,
1432,,-112.08313,33.45192,,,0,,secondary,0,
1433,,-112.08259,33.45213,,,0,,secondary,0,
1434,,-112.07365,33.46799,,,0,,residential,1,
1435,,-112.03025,33.46359,,,0,,secondary,0,
1436,,-112.03033,33.46134,,,0,,secondary,0,
1437,,-112.03017,33.46131,,,0,,secondary,0,
1438,,-112.03023,33.46211,,,0,,motorway,0,
1439,,-112.03026,33.46209,,,0,,motorway,0,
1440,,-112.03033,33.46197,,,0,,secondary,0,
1441,,-112.03033,33.46227,,,0,,secondary,0,
1442,,-112.03027,33.46212,,,0,,motorway,0,
1443,,-112.03018,33.46198,,,0,,secondary,0,
1444,,-112.03025,33.46214,,,0,,motorway,0,
1445,,-112.03018,33.46227,,,0,,secondary,0,
1446,,-112.06518,33.44654,,,0,,primary,0,
1447,,-112.06501,33.44655,,,0,,primary,0,
1448,,-112.06523,33.44492,,,0,,primary,1,
1449,,-112.0651,33.44488,,,0,,primary,0,
1454,,-112.06519,33.44704,,,0,,primary,0,
1455,,-112.065,33.44703,,,0,,primary,0,
1458,,-112.06512,33.44951,,,0,,primary,0,
1460,,-112.06511,33.44882,,,0,,primary,0,
1462,,-112.06523,33.454,,,0,,primary,0,
1463,,-112.06525,33.45866,,,1,,primary,0,
1464,,-112.06511,33.46073,,,0,,primary,0,
1465,,-112.06513,33.45995,,,0,,residential,0,
1466,,-112.06532,33.45996,,,0,,residential,0,
1467,,-112.0653,33.46097,,,0,,primary,0,
1468,,-112.06517,33.46634,,,0,,primary,0,
1469,,-112.06524,33.46365,,,0,,primary,0,
1470,,-112.06528,33.46188,,,0,,primary,0,
1471,,-112.06508,33.46188,,,1,,primary,0,
1472,,-112.06505,33.46326,,,0,,primary,0,
1473,,-112.06527,33.46259,,,1,,primary,0,
1474,,-112.06507,33.46259,,,0,,primary,0,
1475,,-112.06519,33.46458,,,0,,primary,0,
1476,,-112.0651,33.46642,,,0,,primary,0,
1478,,-112.07518,33.44503,,,0,,residential,0,
1479,,-112.0751,33.44658,,,0,,secondary,0,
1480,,-112.03841,33.46459,,,0,,motorway,0,
1481,,-112.03843,33.46459,,,0,,motorway,0,
1482,,-112.10097,33.46664,,,0,,primary,1,
1483,,-112.10075,33.46655,,,0,,primary,0,
1484,,-112.10086,33.46674,,,0,,primary,1,
1485,,-112.1006,33.46641,,,0,,primary,0,
1486,,-112.1001,33.46123,,,1,,primary,0,
1487,,-112.09955,33.4655,,,0,,secondary,0,
1488,,-112.08705,33.45518,,,0,,residential,0,
1489,,-112.08807,33.44527,,,0,,residential,0,
1490,,-112.10797,33.46588,,,0,,secondary,0,
1491,,-112.03656,33.44467,,,0,,motorway,0,
1492,,-112.03586,33.44835,,,0,,primary,0,
1493,,-112.03584,33.44736,,,0,,primary,0,
1494,,-112.04783,33.44945,,,0,,residential,0,
1495,,-112.04769,33.4467,,,0,,secondary,0,
1496,,-112.04772,33.44596,,,0,,secondary,1,
1497,,-112.1083,33.44667,,,0,,motorway,1,
1498,,-112.10831,33.44949,,,0,,motorway,0,
1499,,-112.10663,33.45117,,,0,,residential,0,
1500,,-112.10663,33.45126,,,0,,residential,0,
1501,,-112.11004,33.45118,,,0,,secondary,0,
1502,,-112.10841,33.45706,,,0,,motorway,0,
1503,,-112.04778,33.46166,,,0,,secondary,0,
1504,,-112.0478,33.46251,,,0,,secondary,0,
1506,,-112.04765,33.46262,,,0,,secondary,0,
1507,,-112.0478,33.46263,,,1,,motorway,0,
1508,,-112.04773,33.46357,,,0,,secondary,0,
1509,,-112.04762,33.46158,,,0,,secondary,0,
1510,,-112.08267,33.46478,,,0,,residential,0,
1511,,-112.08263,33.45741,,,0,,secondary,0,
1512,,-112.07461,33.45139,,,0,,secondary,0,
1513,,-112.0743,33.44717,,,0,,primary,0,
1514,,-112.10445,33.44917,,,0,,residential,0,
1515,,-112.09721,33.44922,,,0,,secondary,0,
1516,,-112.07383,33.45078,,,0,,primary,0,
1517,,-112.03025,33.46085,,,0,,secondary,0,
1518,,-112.03003,33.44408,,,0,,secondary,1,
1519,,-112.03012,33.44448,,,0,,residential,0,
1520,,-112.03013,33.44467,,,0,,secondary,0,
1521,,-112.03016,33.44449,,,0,,secondary,0,
1522,,-112.03036,33.44405,,,0,,secondary,1,
1523,,-112.06498,33.46326,,,0,,motorway,0,
1524,,-112.06507,33.46228,,,0,,motorway,0,
1525,,-112.06508,33.4621,,,0,,primary,0,
1526,,-112.06516,33.46219,,,1,,motorway,0,
1527,,-112.06519,33.46224,,,0,,motorway,0,
1528,,-112.06528,33.46233,,,0,,primary,0,
1529,,-112.06528,33.46214,,,0,,motorway,0,
1530,,-112.06522,33.46221,,,1,,motorway,0,
1531,,-112.06519,33.46214,,,0,,motorway,0,
1532,,-112.09126,33.45865,,,1,,tertiary,0,
1537,,-112.07632,33.45984,,,0,,residential,0,
1538,,-112.07531,33.45984,,,0,,residential,0,
1539,,-112.07637,33.46004,,,0,,residential,0,
1540,,-112.07642,33.46004,,,0,,residential,0,
1541,,-112.07535,33.46004,,,0,,residential,0,
1542,,-112.0754,33.46004,,,0,,residential,0,
1543,,-112.05406,33.46472,,,0,,residential,0,
1544,,-112.05644,33.44637,,,0,,residential,0,
1545,,-112.08273,33.45979,,,0,,secondary,0,
1546,,-112.08285,33.46225,,,0,,motorway,0,
1547,,-112.08258,33.46225,,,0,,secondary,0,
1548,,-112.0828,33.46416,,,0,,secondary,0,
1549,,-112.08276,33.46224,,,0,,secondary,0,
1550,,-112.08275,33.4614,,,0,,secondary,0,
1551,,-112.08488,33.46015,,,0,,residential,1,
1552,,-112.08483,33.46015,,,0,,residential,1,
1553,,-112.08257,33.4614,,,0,,secondary,0,
1554,,-112.11274,33.46777,,,0,,unclassified,0,
1555,,-112.11205,33.46777,,,0,,unclassified,0,
1556,,-112.11207,33.46592,,,0,,secondary,0,
1557,,-112.09958,33.46233,,,0,,residential,1,
1558,,-112.09498,33.46584,,,0,,secondary,0,
1559,,-112.08265,33.4609,,,0,,motorway,0,
1560,,-112.0833,33.45206,,,0,,secondary,0,
1561,,-112.08598,33.45429,,,0,,secondary,0,
1562,,-112.08704,33.45108,,,0,,residential,0,
1563,,-112.08592,33.45109,,,0,,residential,0,
1564,,-112.08635,33.45137,,,0,,secondary,0,
1565,,-112.08482,33.45139,,,0,,secondary,0,
1566,,-112.09457,33.46149,,,0,,residential,0,
1567,,-112.09453,33.46136,,,0,,secondary,0,
1568,,-112.09646,33.46139,,,0,,motorway,0,
1569,,-112.09469,33.46139,,,0,,residential,0,
1570,,-112.03465,33.46504,,,0,,residential,0,
1571,,-112.03465,33.46552,,,0,,residential,0,
1572,,-112.0302,33.45402,,,0,,secondary,0,
1573,,-112.03022,33.45697,,,0,,secondary,0,
1574,,-112.03124,33.45697,,,0,,residential,0,
1575,,-112.04121,33.45295,,,0,,residential,0,
1576,,-112.04555,33.45293,,,0,,residential,0,
1577,,-112.04671,33.45293,,,0,,residential,0,
1578,,-112.05423,33.44915,,,0,,residential,0,
1579,,-112.08481,33.4511,,,0,,residential,0,
1580,,-112.03461,33.44536,,,0,,unclassified,0,
1581,,-112.09814,33.445,,,0,,residential,0,
1582,,-112.08268,33.4668,,,0,,secondary,0,
1583,,-112.08922,33.46584,,,0,,secondary,0,
1584,,-112.05425,33.46468,,,0,,residential,0,
1585,,-112.097,33.447,,,0,,secondary,0,
1586,,-112.09574,33.46236,,,0,,residential,0,
1587,,-112.10988,33.44695,,,0,,tertiary,0,
1588,,-112.10097,33.44699,,,0,,tertiary,0,
1590,,-112.06002,33.44724,,,0,,primary,0,
1591,,-112.05639,33.46757,,,0,,tertiary,0,
1592,,-112.07413,33.44501,,,0,,residential,1,
1593,,-112.08245,33.44596,,,0,,secondary,0,
1594,,-112.08245,33.4466,,,0,,secondary,0,
1595,,-112.04986,33.46376,,,0,,residential,0,
1596,,-112.03018,33.46204,,,0,,secondary,0,
1597,,-112.03936,33.46574,,,0,,secondary,0,
1598,,-112.03935,33.4659,,,0,,secondary,0,
1599,,-112.03692,33.46591,,,0,,secondary,0,
1600,,-112.10854,33.46622,,,0,,unclassified,0,
1601,,-112.06748,33.4517,,,0,,residential,0,
1602,,-112.06997,33.45313,,,0,,residential,0,
1603,,-112.1078,33.45043,,,0,,secondary,0,
1604,,-112.05891,33.46255,,,0,,residential,0,
1605,,-112.06078,33.46363,,,0,,residential,0,
1606,,-112.03018,33.46216,,,0,,motorway,0,
1607,,-112.03033,33.46216,,,0,,secondary,0,
1608,,-112.03033,33.46205,,,0,,motorway,0,
1609,,-112.04334,33.45607,,,0,,residential,0,
1610,,-112.04305,33.45588,,,0,,residential,0,
1611,,-112.04338,33.45142,,,1,,secondary,0,
1612,,-112.04121,33.45143,,,0,,residential,0,
1613,,-112.03087,33.4586,,,0,,tertiary,0,
1614,,-112.08259,33.45074,,,0,,secondary,0,
1615,,-112.08201,33.45141,,,0,,secondary,0,
1616,,-112.05639,33.46784,,,0,,tertiary,0,
1617,,-112.065,33.44665,,,0,,primary,0,
1618,,-112.06499,33.44735,,,0,,primary,0,
1619,,-112.06521,33.4481,,,0,,primary,0,
1620,,-112.06631,33.44822,,,0,,primary,0,
1621,,-112.08201,33.44823,,,0,,secondary,0,
1622,,-112.07836,33.44824,,,0,,secondary,0,
1623,,-112.06909,33.44824,,,0,,primary,0,
1624,,-112.06462,33.44824,,,0,,primary,0,
1625,,-112.07073,33.44824,,,0,,primary,0,
1626,,-112.06397,33.44825,,,0,,primary,0,
1627,,-112.07445,33.44825,,,0,,secondary,0,
1628,,-112.07476,33.44826,,,0,,secondary,0,
1629,,-112.06114,33.44834,,,0,,primary,0,
1630,,-112.07061,33.44659,,,0,,primary,0,
1631,,-112.06642,33.447,,,0,,primary,0,
1632,,-112.07854,33.44713,,,0,,secondary,0,
1633,,-112.0759,33.44714,,,0,,secondary,0,
1634,,-112.07511,33.44755,,,0,,primary,0,
1635,,-112.07381,33.44882,,,0,,primary,0,
1636,,-112.05795,33.44712,,,0,,primary,0,
1637,,-112.05752,33.44713,,,0,,primary,0,
1638,,-112.05339,33.44714,,,0,,primary,0,
1639,,-112.05302,33.44714,,,0,,primary,0,
1640,,-112.05086,33.44716,,,0,,primary,0,
1641,,-112.04878,33.44717,,,0,,primary,0,
1642,,-112.04924,33.44717,,,0,,primary,0,
1643,,-112.03877,33.44717,,,0,,primary,0,
1644,,-112.04088,33.44718,,,0,,primary,0,
1645,,-112.04472,33.44718,,,0,,primary,0,
1646,,-112.05031,33.4473,,,0,,primary,0,
1647,,-112.04611,33.44823,,,0,,primary,0,
1648,,-112.05512,33.44833,,,0,,primary,0,
1649,,-112.05988,33.44834,,,0,,primary,0,
1650,,-112.06028,33.44834,,,0,,primary,0,
1651,,-112.05111,33.44834,,,0,,primary,0,
1652,,-112.05062,33.44834,,,0,,primary,0,
1653,,-112.04901,33.44835,,,0,,primary,0,
1654,,-112.04683,33.44836,,,0,,primary,0,
1655,,-112.04236,33.44836,,,0,,primary,0,
1656,,-112.04951,33.4473,,,0,,primary,0,
1657,,-112.04785,33.44894,,,0,,secondary,0,
1658,,-112.04768,33.44899,,,0,,secondary,0,
1659,,-112.04777,33.44983,,,0,,secondary,0,
1660,,-112.06514,33.45049,,,0,,primary,0,
1661,,-112.06515,33.45083,,,0,,primary,0,
1662,,-112.06518,33.45225,,,0,,primary,0,
1663,,-112.06523,33.45508,,,0,,primary,0,
1664,,-112.06524,33.45813,,,0,,primary,0,
1665,,-112.06532,33.45921,,,0,,primary,0,
1666,,-112.06514,33.45956,,,0,,primary,0,
1667,,-112.06531,33.46034,,,0,,primary,0,
1668,,-112.06512,33.46038,,,0,,primary,0,
1669,,-112.06509,33.46123,,,0,,primary,0,
1670,,-112.06503,33.46488,,,0,,primary,0,
1671,,-112.06503,33.46501,,,0,,primary,0,
1672,,-112.07382,33.45002,,,0,,primary,0,
1673,,-112.0738,33.45365,,,0,,primary,0,
1674,,-112.07379,33.4559,,,0,,primary,0,
1675,,-112.07393,33.45627,,,0,,primary,0,
1676,,-112.07519,33.45094,,,0,,primary,0,
1677,,-112.07519,33.45222,,,0,,primary,0,
1678,,-112.07506,33.45507,,,0,,primary,0,
1679,,-112.07521,33.45556,,,0,,primary,0,
1680,,-112.07521,33.45721,,,0,,primary,0,
1681,,-112.0743,33.45908,,,0,,primary,0,
1682,,-112.07419,33.45931,,,0,,primary,0,
1683,,-112.07368,33.46451,,,0,,primary,0,
1684,,-112.07396,33.46666,,,0,,primary,0,
1685,,-112.0641,33.46572,,,0,,secondary,0,
1686,,-112.07043,33.46573,,,0,,secondary,0,
1687,,-112.0684,33.46573,,,0,,secondary,0,
