,name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
1088,East Portland Street,1093,5667014.0,162,967,1,112.8004328246364,1,29,,residential,6,"LINESTRING (-112.072551 33.4600147, -112.0732039 33.4600089, -112.0736678 33.4600071, -112.0736976 33.4600066, -112.0737669 33.4600056)",auto,1
1119,Hospital Drive,1124,5668630.0,337,198,1,65.8493588702115,1,15,,unclassified,11,"LINESTRING (-112.0302182 33.45641, -112.0300437 33.4564087, -112.0296881 33.4564113, -112.0295875 33.4564135, -112.0295097 33.4564018)",auto,1
1120,Hospital Drive,1125,5668630.0,198,337,1,65.8493588702115,1,15,,unclassified,11,"LINESTRING (-112.0295097 33.4564018, -112.0295875 33.4564135, -112.0296881 33.4564113, -112.0300437 33.4564087, -112.0302182 33.45641)",auto,1
1133,West Roosevelt Street,1140,5672153.0,932,1218,1,24.772584918747192,3,29,,tertiary,5,"LINESTRING (-112.0737978 33.4586538, -112.0738889 33.4586504, -112.0739969 33.4586465, -112.0740643 33.4586408)",auto,1
1134,West Roosevelt Street,1141,5672153.0,1218,932,1,24.772584918747192,2,29,,tertiary,5,"LINESTRING (-112.0740643 33.4586408, -112.0739969 33.4586465, -112.0738889 33.4586504, -112.0737978 33.4586538)",auto,1
1143,North 21st Avenue,1150,5672891.0,671,593,1,111.98539335494476,1,25,,residential,6,"LINESTRING (-112.1044479 33.4502226, -112.1044524 33.4504264, -112.1044545 33.4506682, -112.1044583 33.4508932, -112.1044623 33.4511317, -112.1044648 33.4512296)",auto,1
1144,North 21st Avenue,1151,5672891.0,593,671,1,111.98539335494476,1,25,,residential,6,"LINESTRING (-112.1044648 33.4512296, -112.1044623 33.4511317, -112.1044583 33.4508932, -112.1044545 33.4506682, -112.1044524 33.4504264, -112.1044479 33.4502226)",auto,1
1145,North 21st Avenue,1152,5672891.0,593,576,1,409.0330700364806,1,25,,residential,6,"LINESTRING (-112.1044648 33.4512296, -112.1044648 33.451329, -112.1044739 33.4519746, -112.1044689 33.4524699, -112.1044661 33.4527486, -112.1044653 33.4530003, -112.1044637 33.4535236, -112.1044616 33.4536175, -112.1044547 33.4539322, -112.1044416 33.4544867, -112.1044323 33.4549078)",auto,1
1146,North 21st Avenue,1153,5672891.0,576,593,1,409.03307003648047,1,25,,residential,6,"LINESTRING (-112.1044323 33.4549078, -112.1044416 33.4544867, -112.1044547 33.4539322, -112.1044616 33.4536175, -112.1044637 33.4535236, -112.1044653 33.4530003, -112.1044661 33.4527486, -112.1044689 33.4524699, -112.1044739 33.4519746, -112.1044648 33.451329, -112.1044648 33.4512296)",auto,1
1305,North 5th Street,1312,5685441.0,916,1076,1,241.0563275985573,3,29,,residential,6,"LINESTRING (-112.0674786 33.4482217, -112.0674794 33.4483211, -112.0674803 33.448424, -112.0674811 33.4485225, -112.0674841 33.4488109, -112.0674865 33.4497501, -112.0674874 33.4503195, -112.0674906 33.4503895)",auto,0
1306,North 5th Street,1313,5685441.0,1076,5871,1,103.7953350371503,3,29,,residential,6,"LINESTRING (-112.0674906 33.4503895, -112.0674909 33.4504499, -112.0674955 33.4512471, -112.0674986 33.4513229)",auto,0
1321,West Monroe Street,1328,5686609.0,1266,511,1,208.58389190681257,1,25,,residential,6,"LINESTRING (-112.0936042 33.4502851, -112.0944446 33.450281, -112.0951131 33.4502767, -112.0957339 33.4502728, -112.0958523 33.4502693)",auto,1
1322,West Monroe Street,1329,5686609.0,511,1266,1,208.58389190681257,1,25,,residential,6,"LINESTRING (-112.0958523 33.4502693, -112.0957339 33.4502728, -112.0951131 33.4502767, -112.0944446 33.450281, -112.0936042 33.4502851)",auto,1
1323,West Monroe Street,1330,5686609.0,511,1265,1,139.26108222040835,1,25,,residential,6,"LINESTRING (-112.0958523 33.4502693, -112.0959848 33.4502655, -112.0961722 33.4502679, -112.0963935 33.4502708, -112.0965995 33.4502735, -112.096833 33.4502765, -112.0970471 33.4502751, -112.0972822 33.4502677, -112.0973529 33.450265)",auto,1
1324,West Monroe Street,1331,5686609.0,1265,511,1,139.26108222040835,1,25,,residential,6,"LINESTRING (-112.0973529 33.450265, -112.0972822 33.4502677, -112.0970471 33.4502751, -112.096833 33.4502765, -112.0965995 33.4502735, -112.0963935 33.4502708, -112.0961722 33.4502679, -112.0959848 33.4502655, -112.0958523 33.4502693)",auto,1
1331,West Monroe Street,1338,5686619.0,5870,536,1,115.96470016413988,1,25,,residential,6,"LINESTRING (-112.0751915 33.4503674, -112.0752525 33.4503679, -112.0758141 33.450372, -112.0763505 33.4503735, -112.0764414 33.450373)",auto,1
1332,West Monroe Street,1339,5686619.0,536,5870,1,115.9647001641399,1,25,,residential,6,"LINESTRING (-112.0764414 33.450373, -112.0763505 33.4503735, -112.0758141 33.450372, -112.0752525 33.4503679, -112.0751915 33.4503674)",auto,1
1363,North 5th Avenue,1370,5690065.0,588,702,1,118.22108608027304,1,25,,residential,6,"LINESTRING (-112.0801764 33.4514138, -112.0802165 33.4513061, -112.0802145 33.4508785, -112.0802125 33.4504402, -112.0802135 33.4503557)",auto,0
1364,North 5th Avenue,1371,5690065.0,702,1298,1,116.93247226534233,1,25,,residential,6,"LINESTRING (-112.0802135 33.4503557, -112.0802147 33.4502576, -112.0802119 33.4501542, -112.080205 33.449823, -112.0802001 33.4494774, -112.0802029 33.4493892, -112.0802068 33.4493043)",auto,0
1426,,1433,18848603.0,1506,1507,1,14.38153669011052,1,59,,motorway,1,"LINESTRING (-112.0476478 33.4626233, -112.0478028 33.462626)",auto,0
1427,,1434,18848603.0,1507,2018,1,55.4459563099184,1,59,,motorway,1,"LINESTRING (-112.0478028 33.462626, -112.047917 33.4626268, -112.0484005 33.4626247)",auto,0
1442,,1449,23690942.0,756,5900,1,73.2359621928007,2,59,,motorway,1,"LINESTRING (-112.0376145 33.4651683, -112.0377015 33.4653087, -112.0377629 33.4654453, -112.0378312 33.4655466, -112.0378934 33.46564, -112.0380031 33.4657346)",auto,0
1443,,1450,23690959.0,1366,5900,1,21.70522534853329,2,59,,motorway,1,"LINESTRING (-112.0383997 33.4657427, -112.0381912 33.4658313)",auto,0
1445,,1452,23691311.0,1371,5900,1,17.374794740621255,2,59,,motorway,1,"LINESTRING (-112.0378218 33.4658951, -112.0379876 33.4658224)",auto,0
1482,North 4th Street,1489,23691710.0,9,782,1,113.5297924615917,1,29,,residential,6,"LINESTRING (-112.0687067 33.4577186, -112.0687658 33.4579572, -112.0688071 33.4581325, -112.0688655 33.4582618, -112.06903 33.4585351, -112.0691131 33.4586734)",auto,0
1493,,1500,23701656.0,5894,662,1,782.9260810743186,1,59,,motorway,1,"LINESTRING (-112.0693488 33.4623627, -112.0692494 33.4623642, -112.0690822 33.4623821, -112.0684082 33.4624056, -112.0679238 33.4623921, -112.0676822 33.4623747, -112.0669753 33.4623307, -112.0662453 33.4622653, -112.0648623 33.4621482, -112.0640337 33.4620652, -112.0632392 33.4619956, -112.0623612 33.4619021, -112.0617271 33.4618466, -112.0609567 33.4617401)",auto,0
1494,,1501,23701664.0,795,796,1,185.79041038828348,1,59,,motorway,1,"LINESTRING (-112.0779157 33.4616656, -112.0780142 33.4616465, -112.0786264 33.4615881, -112.0791025 33.4615215, -112.0795054 33.4614526, -112.0797627 33.4614084, -112.0798877 33.4613826)",auto,1
1495,,1502,23701664.0,796,795,1,185.79041038828348,1,59,,motorway,1,"LINESTRING (-112.0798877 33.4613826, -112.0797627 33.4614084, -112.0795054 33.4614526, -112.0791025 33.4615215, -112.0786264 33.4615881, -112.0780142 33.4616465, -112.0779157 33.4616656)",auto,1
1536,South 1st Street,1545,28887067.0,918,951,1,119.35864551254144,1,25,,residential,6,"LINESTRING (-112.0725603 33.4481907, -112.0725605 33.4480963, -112.0725581 33.4479493, -112.0725508 33.447766, -112.0725514 33.4477157, -112.0725523 33.4472534, -112.0725524 33.4471174)",auto,1
1537,South 1st Street,1546,28887067.0,951,918,1,119.35864551254144,1,25,,residential,6,"LINESTRING (-112.0725524 33.4471174, -112.0725523 33.4472534, -112.0725514 33.4477157, -112.0725508 33.447766, -112.0725581 33.4479493, -112.0725605 33.4480963, -112.0725603 33.4481907)",auto,1
1538,South 1st Street,1547,28887067.0,951,194,1,115.60779168542356,1,25,,residential,6,"LINESTRING (-112.0725524 33.4471174, -112.0725517 33.4470343, -112.0725515 33.446975, -112.0725503 33.4466113, -112.0725368 33.4461733, -112.0725336 33.4460779)",auto,1
1539,South 1st Street,1548,28887067.0,194,951,1,115.60779168542356,1,25,,residential,6,"LINESTRING (-112.0725336 33.4460779, -112.0725368 33.4461733, -112.0725503 33.4466113, -112.0725515 33.446975, -112.0725517 33.4470343, -112.0725524 33.4471174)",auto,1
1542,South 3rd Street,1551,28887073.0,1291,953,1,203.1891532729605,1,29,,residential,6,"LINESTRING (-112.0699544 33.4482395, -112.0699561 33.4481227, -112.0699484 33.4467175, -112.0699559 33.4465199, -112.0699552 33.4464123)",auto,0
1553,West Madison Street,1562,29913185.0,51,139,1,113.90115405530462,1,29,,residential,6,"LINESTRING (-112.0738259 33.4460779, -112.073841 33.4460779, -112.0739374 33.4460779, -112.0747237 33.4460755, -112.0749611 33.4460748, -112.0750535 33.4460764)",auto,1
1554,West Madison Street,1563,29913185.0,139,51,1,113.90115405530462,1,29,,residential,6,"LINESTRING (-112.0750535 33.4460764, -112.0749611 33.4460748, -112.0747237 33.4460755, -112.0739374 33.4460779, -112.073841 33.4460779, -112.0738259 33.4460779)",auto,1
1565,South 19th Avenue,1574,29917016.0,1717,540,1,61.59523188182677,3,39,,primary,3,"LINESTRING (-112.1001171 33.4475436, -112.1001125 33.4472208, -112.1001107 33.4470923, -112.1001092 33.4469897)",auto,1
1566,South 19th Avenue,1575,29917016.0,540,1717,1,61.59523188182677,2,39,,primary,3,"LINESTRING (-112.1001092 33.4469897, -112.1001107 33.4470923, -112.1001125 33.4472208, -112.1001171 33.4475436)",auto,1
1634,East Villa Street,1643,30021480.0,205,174,1,199.4481413121725,1,25,,residential,6,"LINESTRING (-112.047683 33.4548331, -112.0475436 33.4548366, -112.0472995 33.4548374, -112.0468213 33.4548328, -112.0466286 33.454831, -112.0463397 33.4548485, -112.0462326 33.4548804, -112.0459709 33.4549585, -112.0455822 33.4550775)",auto,1
1635,East Villa Street,1644,30021480.0,174,205,1,199.44814131217257,1,25,,residential,6,"LINESTRING (-112.0455822 33.4550775, -112.0459709 33.4549585, -112.0462326 33.4548804, -112.0463397 33.4548485, -112.0466286 33.454831, -112.0468213 33.4548328, -112.0472995 33.4548374, -112.0475436 33.4548366, -112.047683 33.4548331)",auto,1
1755,,1764,30023521.0,798,796,1,161.79981186308666,1,59,,motorway,1,"LINESTRING (-112.0815964 33.4610912, -112.0807573 33.4612341, -112.0800337 33.4613525, -112.0798877 33.4613826)",auto,1
1756,,1765,30023521.0,796,798,1,161.79981186308663,1,59,,motorway,1,"LINESTRING (-112.0798877 33.4613826, -112.0800337 33.4613525, -112.0807573 33.4612341, -112.0815964 33.4610912)",auto,1
1757,North 5th Avenue,1766,30023622.0,698,796,1,70.94187443323688,3,29,,tertiary,5,"LINESTRING (-112.0799169 33.4620164, -112.07988 33.4618436, -112.0798979 33.4616901, -112.0798851 33.4615846, -112.0798809 33.4615187, -112.0798877 33.4613826)",auto,0
1758,North 7th Avenue,1767,30023692.0,1550,5872,1,36.21626364446707,2,39,,secondary,4,"LINESTRING (-112.0827534 33.4614035, -112.0827542 33.4610778)",auto,0
1759,North 7th Avenue,1769,30023692.0,5872,892,1,32.13645983545184,2,39,,secondary,4,"LINESTRING (-112.0827515 33.4609405, -112.0827486 33.4606515)",auto,0
1761,,1771,30023720.0,808,5872,1,53.15081774167385,2,59,,motorway,1,"LINESTRING (-112.0831614 33.4606114, -112.0830816 33.4606561, -112.0830242 33.4606918, -112.0829703 33.4607303, -112.0829194 33.4607734, -112.0828717 33.4608132, -112.0828124 33.460873, -112.0827515 33.4609405)",auto,0
1762,,1772,30023720.0,5872,1418,1,9.115166822359608,2,59,,motorway,1,"LINESTRING (-112.0827515 33.4609405, -112.0827223 33.4609867, -112.0827125 33.4610153)",auto,0
1766,,1776,30023722.0,805,5901,1,50.87317389251064,2,59,,motorway,1,"LINESTRING (-112.0821659 33.4613807, -112.082241 33.461337, -112.0823081 33.4612912, -112.0824033 33.4612224, -112.0824554 33.4611773, -112.0825079 33.4611278, -112.0825615 33.4610676)",auto,0
1767,,1777,30023722.0,5901,1417,1,8.793251055280995,2,59,,motorway,1,"LINESTRING (-112.0825615 33.4610676, -112.0825897 33.4610227, -112.0826049 33.4609973)",auto,0
1781,East Washington Street,1791,30119060.0,904,1200,1,75.70862144632488,3,39,,primary,3,"LINESTRING (-112.0380617 33.4483599, -112.038197 33.4483604, -112.0388777 33.4483631)",auto,0
1782,East Washington Street,1792,30119223.0,913,5897,1,24.354561094769974,4,39,,primary,3,"LINESTRING (-112.0618355 33.4483393, -112.0619876 33.4483392, -112.062098 33.4483394)",auto,0
1783,North Central Avenue,1793,30119518.0,1672,924,1,40.71718042720625,4,39,,primary,3,"LINESTRING (-112.07382 33.4500181, -112.0738279 33.4503138, -112.0738289 33.4503842)",auto,0
1784,East Polk Street,1794,30119666.0,5882,156,1,118.6724032209737,1,29,,residential,6,"LINESTRING (-112.0738291 33.4524156, -112.0736872 33.4524133, -112.0732929 33.4524071, -112.0726795 33.4523974, -112.0725502 33.4523948)",auto,1
1785,East Polk Street,1795,30119666.0,156,5882,1,118.67240322097368,1,29,,residential,6,"LINESTRING (-112.0725502 33.4523948, -112.0726795 33.4523974, -112.0732929 33.4524071, -112.0736872 33.4524133, -112.0738291 33.4524156)",auto,1
1786,East Jefferson Street,1796,30120075.0,5865,949,1,10.771945004837589,3,39,,primary,3,"LINESTRING (-112.0620991 33.4472147, -112.061983 33.4472142)",auto,0
1788,East Jefferson Street,1798,30120273.0,5876,1378,1,41.44511477132261,3,39,,primary,3,"LINESTRING (-112.0365716 33.4472138, -112.0364344 33.4472141, -112.0361249 33.4472147)",auto,0
1799,East Jefferson Street,1815,30120663.0,953,954,1,115.17104540484324,3,39,,primary,3,"LINESTRING (-112.0699552 33.4464123, -112.0698404 33.446398, -112.069582 33.4464, -112.0688147 33.4463939, -112.0687152 33.4463939)",auto,0
1803,West Jefferson Street,1819,30120759.0,138,1513,1,75.12153092159417,4,39,,primary,3,"LINESTRING (-112.0751121 33.4471484, -112.0749513 33.4471543, -112.0747503 33.4471636, -112.0743029 33.4471655)",auto,0
1805,North 1st Avenue,1821,30120976.0,5870,1144,1,73.7243907853443,3,39,,primary,3,"LINESTRING (-112.0751915 33.4503674, -112.0751899 33.4502994, -112.0751879 33.4502175, -112.0751744 33.4500886, -112.0751384 33.4498581, -112.0751154 33.4497483, -112.0751054 33.4497094)",auto,0
1806,West Washington Street,1822,30120981.0,1285,1627,1,57.19748216914877,3,25,,secondary,4,"LINESTRING (-112.073834 33.4481963, -112.0738554 33.4481989, -112.0739711 33.4482131, -112.0742718 33.4482451, -112.0744463 33.4482534)",auto,0
1807,West Adams Street,1823,30120984.0,957,958,1,10.57707209631217,1,25,,residential,6,"LINESTRING (-112.0751066 33.4493258, -112.075219 33.4493099)",auto,1
1808,West Adams Street,1824,30120984.0,958,957,1,10.57707209631217,1,25,,residential,6,"LINESTRING (-112.075219 33.4493099, -112.0751066 33.4493258)",auto,1
1811,West Adams Street,1827,30120984.0,535,1330,1,118.815498102546,1,25,,residential,6,"LINESTRING (-112.0764291 33.4493066, -112.0765175 33.4493068, -112.077235 33.4493121, -112.0773316 33.4493128, -112.0774214 33.4493135, -112.0776185 33.4493133, -112.0777097 33.4493141)",auto,1
1812,West Adams Street,1828,30120984.0,1330,535,1,118.81549810254596,1,25,,residential,6,"LINESTRING (-112.0777097 33.4493141, -112.0776185 33.4493133, -112.0774214 33.4493135, -112.0773316 33.4493128, -112.077235 33.4493121, -112.0765175 33.4493068, -112.0764291 33.4493066)",auto,1
1813,West Adams Street,1829,30120984.0,1330,343,1,114.50402755631498,1,25,,residential,6,"LINESTRING (-112.0777097 33.4493141, -112.0778382 33.4493166, -112.0788557 33.449313, -112.0789438 33.4493112)",auto,1
1814,West Adams Street,1830,30120984.0,343,1330,1,114.50402755631498,1,25,,residential,6,"LINESTRING (-112.0789438 33.4493112, -112.0788557 33.449313, -112.0778382 33.4493166, -112.0777097 33.4493141)",auto,1
1815,West Adams Street,1831,30120984.0,343,1298,1,117.19798817452678,1,25,,residential,6,"LINESTRING (-112.0789438 33.4493112, -112.0790681 33.4493086, -112.0793393 33.4493129, -112.0794999 33.4493096, -112.0800954 33.4493028, -112.0802068 33.4493043)",auto,1
1816,West Adams Street,1832,30120984.0,1298,343,1,117.1979881745268,1,25,,residential,6,"LINESTRING (-112.0802068 33.4493043, -112.0800954 33.4493028, -112.0794999 33.4493096, -112.0793393 33.4493129, -112.0790681 33.4493086, -112.0789438 33.4493112)",auto,1
1818,West Fillmore Street,1834,30121012.0,1099,5890,1,96.17263503649934,1,25,,residential,6,"LINESTRING (-112.0740173 33.4546989, -112.0749763 33.4547056, -112.0750539 33.454707)",auto,1
1819,West Fillmore Street,1835,30121012.0,5890,1099,1,96.17263503649934,1,25,,residential,6,"LINESTRING (-112.0750539 33.454707, -112.0749763 33.4547056, -112.0740173 33.4546989)",auto,1
1820,North Central Avenue,1838,30121038.0,1681,965,1,62.33168107917367,4,39,,primary,3,"LINESTRING (-112.0743018 33.4590811, -112.0743652 33.4589684, -112.0744692 33.4588492, -112.0745722 33.4587266, -112.074672 33.4586154)",auto,0
1821,North Central Avenue,1839,30122487.0,967,1146,1,114.82998600873886,2,39,,primary,3,"LINESTRING (-112.0737669 33.4600056, -112.073749 33.460467, -112.0737455 33.460653, -112.0737401 33.461038)",auto,0
1836,South 18th Avenue,1854,30719959.0,686,469,1,115.098726036764,1,29,,residential,6,"LINESTRING (-112.0981999 33.4470001, -112.0981988 33.4468863, -112.0981652 33.4460313, -112.0981623 33.4459655)",auto,1
1837,South 18th Avenue,1855,30719959.0,469,686,1,115.098726036764,1,29,,residential,6,"LINESTRING (-112.0981623 33.4459655, -112.0981652 33.4460313, -112.0981988 33.4468863, -112.0981999 33.4470001)",auto,1
1864,North Black Canyon Highway,1883,32736628.0,5869,1362,1,143.69984488749574,3,39,,secondary,4,"LINESTRING (-112.1085742 33.4511409, -112.108575 33.4510803, -112.1086096 33.4508353, -112.108637 33.4505703, -112.1087702 33.4498599)",auto,0
1880,West McDowell Road,1899,32763210.0,5892,1028,1,34.080252674393904,3,35,,secondary,4,"LINESTRING (-112.1104603 33.465973, -112.1105421 33.4659728, -112.1108277 33.4659722)",auto,0
1883,North Black Canyon Highway,1903,32763213.0,5892,1018,1,81.04779442081218,3,39,,secondary,4,"LINESTRING (-112.1104174 33.4658326, -112.1103879 33.4657241, -112.110224 33.4651218)",auto,0
1887,West McDowell Road,1907,32763216.0,1781,5892,1,76.4189741459983,4,35,,secondary,4,"LINESTRING (-112.1112412 33.4658386, -112.1105341 33.4658334, -112.1104174 33.4658326)",auto,0
1889,West McDowell Road,1909,32763219.0,5893,1033,1,44.200260453577904,2,35,,secondary,4,"LINESTRING (-112.1092253 33.4658172, -112.1091092 33.4658164, -112.1087489 33.4658233)",auto,0
1897,,1917,32766087.0,1486,11,1,23.9384116611527,2,59,,motorway,1,"LINESTRING (-112.100096 33.461232, -112.1000666 33.4611738, -112.1000196 33.461114, -112.0999471 33.4610607)",auto,0
1898,,1918,32766087.0,11,1047,1,172.98685057236415,2,59,,motorway,1,"LINESTRING (-112.0999471 33.4610607, -112.0998401 33.4610421, -112.0997463 33.4610446, -112.0996267 33.4610565, -112.0980978 33.4612185)",auto,0
1901,,1921,32766101.0,1848,1924,1,84.03099140597634,3,35,,motorway,1,"LINESTRING (-112.0991162 33.4621309, -112.0998455 33.4621319, -112.100022 33.4621355)",auto,0
