name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,100028,,331,100001,,,,,,connector with residential,-1,"LINESTRING (-84.297969 40.905661 ,-84.34461408538459 40.89811308230769)"
,100029,,332,100001,,,,,,connector with residential,-1,"LINESTRING (-84.298904 40.904945 ,-84.34461408538459 40.89811308230769)"
,100030,,333,100001,,,,,,connector with residential,-1,"LINESTRING (-84.299771 40.904352 ,-84.34461408538459 40.89811308230769)"
,100031,,335,100001,,,,,,connector with residential,-1,"LINESTRING (-84.29787 40.907553 ,-84.34461408538459 40.89811308230769)"
,100032,,336,100001,,,,,,connector with residential,-1,"LINESTRING (-84.388865 40.9033543 ,-84.34461408538459 40.89811308230769)"
,100033,,353,100001,,,,,,connector with residential,-1,"LINESTRING (-84.3984184 40.9032693 ,-84.34461408538459 40.89811308230769)"
,100034,,377,100001,,,,,,connector with residential,-1,"LINESTRING (-84.301405 40.904743 ,-84.34461408538459 40.89811308230769)"
,100035,,393,100001,,,,,,connector with residential,-1,"LINESTRING (-84.3301241 40.917908 ,-84.34461408538459 40.89811308230769)"
,100036,,394,100001,,,,,,connector with residential,-1,"LINESTRING (-84.336395 40.91779 ,-84.34461408538459 40.89811308230769)"
,100037,,395,100001,,,,,,connector with residential,-1,"LINESTRING (-84.339357 40.917746 ,-84.34461408538459 40.89811308230769)"
,100038,,407,100001,,,,,,connector with residential,-1,"LINESTRING (-84.379328 40.9033872 ,-84.34461408538459 40.89811308230769)"
,100039,,408,100001,,,,,,connector with residential,-1,"LINESTRING (-84.369785 40.9036785 ,-84.34461408538459 40.89811308230769)"
,100040,,409,100001,,,,,,connector with residential,-1,"LINESTRING (-84.329905 40.888306 ,-84.34461408538459 40.89811308230769)"
,100041,,410,100001,,,,,,connector with residential,-1,"LINESTRING (-84.330352 40.903716 ,-84.34461408538459 40.89811308230769)"
,100042,,411,100001,,,,,,connector with residential,-1,"LINESTRING (-84.339494 40.914704 ,-84.34461408538459 40.89811308230769)"
,100043,,412,100001,,,,,,connector with residential,-1,"LINESTRING (-84.3408217 40.8886993 ,-84.34461408538459 40.89811308230769)"
,100044,,429,100001,,,,,,connector with residential,-1,"LINESTRING (-84.300913 40.904633 ,-84.34461408538459 40.89811308230769)"
,100045,,430,100001,,,,,,connector with residential,-1,"LINESTRING (-84.301936 40.904874 ,-84.34461408538459 40.89811308230769)"
,100046,,436,100001,,,,,,connector with residential,-1,"LINESTRING (-84.300561 40.905352 ,-84.34461408538459 40.89811308230769)"
,100047,,462,100001,,,,,,connector with residential,-1,"LINESTRING (-84.29505 40.906026 ,-84.34461408538459 40.89811308230769)"
,100048,,463,100001,,,,,,connector with residential,-1,"LINESTRING (-84.296978 40.907583 ,-84.34461408538459 40.89811308230769)"
,100049,,468,100001,,,,,,connector with residential,-1,"LINESTRING (-84.301901 40.905678 ,-84.34461408538459 40.89811308230769)"
,200000,,57,100002,,,,,,connector with residential,-1,"LINESTRING (-84.249227 40.918314 ,-84.2391640293651 40.9027553714286)"
,200001,,66,100002,,,,,,connector with residential,-1,"LINESTRING (-84.253278 40.874177 ,-84.2391640293651 40.9027553714286)"
,200002,,67,100002,,,,,,connector with residential,-1,"LINESTRING (-84.253255 40.875917 ,-84.2391640293651 40.9027553714286)"
,200003,,68,100002,,,,,,connector with residential,-1,"LINESTRING (-84.253245 40.888093 ,-84.2391640293651 40.9027553714286)"
,200004,,69,100002,,,,,,connector with residential,-1,"LINESTRING (-84.253378 40.903865 ,-84.2391640293651 40.9027553714286)"
,200005,,80,100002,,,,,,connector with residential,-1,"LINESTRING (-84.29346 40.905589 ,-84.2391640293651 40.9027553714286)"
,200006,,81,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292647 40.905895 ,-84.2391640293651 40.9027553714286)"
,200007,,82,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292266 40.9047902 ,-84.2391640293651 40.9027553714286)"
,200008,,83,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292167 40.905329 ,-84.2391640293651 40.9027553714286)"
,200009,,84,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292191 40.906108 ,-84.2391640293651 40.9027553714286)"
,200010,,85,100002,,,,,,connector with residential,-1,"LINESTRING (-84.2932393 40.9053538 ,-84.2391640293651 40.9027553714286)"
,200011,,86,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292598 40.905344 ,-84.2391640293651 40.9027553714286)"
,200012,,87,100002,,,,,,connector with residential,-1,"LINESTRING (-84.2926127 40.9048803 ,-84.2391640293651 40.9027553714286)"
,200013,,91,100002,,,,,,connector with residential,-1,"LINESTRING (-84.294813 40.909054 ,-84.2391640293651 40.9027553714286)"
,200014,,93,100002,,,,,,connector with residential,-1,"LINESTRING (-84.292512 40.892224 ,-84.2391640293651 40.9027553714286)"
,200015,,141,100002,,,,,,connector with residential,-1,"LINESTRING (-84.188655 40.922659 ,-84.2391640293651 40.9027553714286)"
,200016,,142,100002,,,,,,connector with residential,-1,"LINESTRING (-84.188098 40.922617 ,-84.2391640293651 40.9027553714286)"
,200017,,149,100002,,,,,,connector with residential,-1,"LINESTRING (-84.189758 40.918527 ,-84.2391640293651 40.9027553714286)"
,200018,,150,100002,,,,,,connector with residential,-1,"LINESTRING (-84.190353 40.918082 ,-84.2391640293651 40.9027553714286)"
,200019,,160,100002,,,,,,connector with residential,-1,"LINESTRING (-84.188455 40.92284 ,-84.2391640293651 40.9027553714286)"
,200020,,170,100002,,,,,,connector with residential,-1,"LINESTRING (-84.272403 40.91888 ,-84.2391640293651 40.9027553714286)"
,200021,,171,100002,,,,,,connector with residential,-1,"LINESTRING (-84.270755 40.919142 ,-84.2391640293651 40.9027553714286)"
,200022,,199,100002,,,,,,connector with residential,-1,"LINESTRING (-84.22235 40.893247 ,-84.2391640293651 40.9027553714286)"
,200023,,200,100002,,,,,,connector with residential,-1,"LINESTRING (-84.254448 40.87501 ,-84.2391640293651 40.9027553714286)"
,200024,,241,100002,,,,,,connector with residential,-1,"LINESTRING (-84.254452 40.874171 ,-84.2391640293651 40.9027553714286)"
,200025,,266,100002,,,,,,connector with residential,-1,"LINESTRING (-84.210868 40.9118933 ,-84.2391640293651 40.9027553714286)"
,200026,,267,100002,,,,,,connector with residential,-1,"LINESTRING (-84.210977 40.918484 ,-84.2391640293651 40.9027553714286)"
,200027,,291,100002,,,,,,connector with residential,-1,"LINESTRING (-84.249799 40.874198 ,-84.2391640293651 40.9027553714286)"
,200028,,292,100002,,,,,,connector with residential,-1,"LINESTRING (-84.243679 40.874222 ,-84.2391640293651 40.9027553714286)"
,200029,,293,100002,,,,,,connector with residential,-1,"LINESTRING (-84.238552 40.874343 ,-84.2391640293651 40.9027553714286)"
,200030,,294,100002,,,,,,connector with residential,-1,"LINESTRING (-84.225022 40.874666 ,-84.2391640293651 40.9027553714286)"
,200031,,295,100002,,,,,,connector with residential,-1,"LINESTRING (-84.225021 40.873788 ,-84.2391640293651 40.9027553714286)"
,200032,,297,100002,,,,,,connector with residential,-1,"LINESTRING (-84.2628657 40.8741881 ,-84.2391640293651 40.9027553714286)"
,200033,,298,100002,,,,,,connector with residential,-1,"LINESTRING (-84.255651 40.874182 ,-84.2391640293651 40.9027553714286)"
,200034,,321,100002,,,,,,connector with residential,-1,"LINESTRING (-84.244432 40.91834 ,-84.2391640293651 40.9027553714286)"
,200035,,326,100002,,,,,,connector with residential,-1,"LINESTRING (-84.211421 40.88253 ,-84.2391640293651 40.9027553714286)"
,200036,,327,100002,,,,,,connector with residential,-1,"LINESTRING (-84.211452 40.883183 ,-84.2391640293651 40.9027553714286)"
,200037,,349,100002,,,,,,connector with residential,-1,"LINESTRING (-84.211485 40.888127 ,-84.2391640293651 40.9027553714286)"
,200038,,350,100002,,,,,,connector with residential,-1,"LINESTRING (-84.208165 40.904158 ,-84.2391640293651 40.9027553714286)"
,200039,,351,100002,,,,,,connector with residential,-1,"LINESTRING (-84.206032 40.911599 ,-84.2391640293651 40.9027553714286)"
,200040,,371,100002,,,,,,connector with residential,-1,"LINESTRING (-84.196945 40.911313 ,-84.2391640293651 40.9027553714286)"
,200041,,372,100002,,,,,,connector with residential,-1,"LINESTRING (-84.19996 40.911278 ,-84.2391640293651 40.9027553714286)"
,200042,,373,100002,,,,,,connector with residential,-1,"LINESTRING (-84.225138 40.884435 ,-84.2391640293651 40.9027553714286)"
,200043,,376,100002,,,,,,connector with residential,-1,"LINESTRING (-84.243982 40.903884 ,-84.2391640293651 40.9027553714286)"
,200044,,381,100002,,,,,,connector with residential,-1,"LINESTRING (-84.190218 40.918538 ,-84.2391640293651 40.9027553714286)"
,200045,,389,100002,,,,,,connector with residential,-1,"LINESTRING (-84.270894 40.918387 ,-84.2391640293651 40.9027553714286)"
,200046,,390,100002,,,,,,connector with residential,-1,"LINESTRING (-84.2754045 40.9184154 ,-84.2391640293651 40.9027553714286)"
,200047,,391,100002,,,,,,connector with residential,-1,"LINESTRING (-84.276362 40.918296 ,-84.2391640293651 40.9027553714286)"
,200048,,404,100002,,,,,,connector with residential,-1,"LINESTRING (-84.186874 40.90436 ,-84.2391640293651 40.9027553714286)"
,200049,,405,100002,,,,,,connector with residential,-1,"LINESTRING (-84.201342 40.904228 ,-84.2391640293651 40.9027553714286)"
,300000,,51,100003,,,,,,connector with residential,-1,"LINESTRING (-84.09596 40.919187 ,-84.1328633642857 40.89964553333333)"
,300001,,119,100003,,,,,,connector with residential,-1,"LINESTRING (-84.122616 40.88906 ,-84.1328633642857 40.89964553333333)"
,300002,,120,100003,,,,,,connector with residential,-1,"LINESTRING (-84.122687 40.889172 ,-84.1328633642857 40.89964553333333)"
,300003,,124,100003,,,,,,connector with residential,-1,"LINESTRING (-84.166684 40.869334 ,-84.1328633642857 40.89964553333333)"
,300004,,126,100003,,,,,,connector with residential,-1,"LINESTRING (-84.158433 40.911189 ,-84.1328633642857 40.89964553333333)"
,300005,,132,100003,,,,,,connector with residential,-1,"LINESTRING (-84.128818 40.900848 ,-84.1328633642857 40.89964553333333)"
,300006,,133,100003,,,,,,connector with residential,-1,"LINESTRING (-84.129111 40.900853 ,-84.1328633642857 40.89964553333333)"
,300007,,139,100003,,,,,,connector with residential,-1,"LINESTRING (-84.115135 40.892893 ,-84.1328633642857 40.89964553333333)"
,300008,,143,100003,,,,,,connector with residential,-1,"LINESTRING (-84.11941 40.89897 ,-84.1328633642857 40.89964553333333)"
,300009,,144,100003,,,,,,connector with residential,-1,"LINESTRING (-84.11941 40.898831 ,-84.1328633642857 40.89964553333333)"
,300010,,163,100003,,,,,,connector with residential,-1,"LINESTRING (-84.128813 40.900431 ,-84.1328633642857 40.89964553333333)"
,300011,,173,100003,,,,,,connector with residential,-1,"LINESTRING (-84.119924 40.896193 ,-84.1328633642857 40.89964553333333)"
,300012,,174,100003,,,,,,connector with residential,-1,"LINESTRING (-84.119398 40.896191 ,-84.1328633642857 40.89964553333333)"
,300013,,175,100003,,,,,,connector with residential,-1,"LINESTRING (-84.149691 40.882969 ,-84.1328633642857 40.89964553333333)"
,300014,,176,100003,,,,,,connector with residential,-1,"LINESTRING (-84.149587 40.883092 ,-84.1328633642857 40.89964553333333)"
,300015,,178,100003,,,,,,connector with residential,-1,"LINESTRING (-84.148953 40.88256 ,-84.1328633642857 40.89964553333333)"
,300016,,180,100003,,,,,,connector with residential,-1,"LINESTRING (-84.138261 40.897743 ,-84.1328633642857 40.89964553333333)"
,300017,,197,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1100731 40.912018 ,-84.1328633642857 40.89964553333333)"
,300018,,201,100003,,,,,,connector with residential,-1,"LINESTRING (-84.148109 40.882443 ,-84.1328633642857 40.89964553333333)"
,300019,,222,100003,,,,,,connector with residential,-1,"LINESTRING (-84.128763 40.896059 ,-84.1328633642857 40.89964553333333)"
,300020,,224,100003,,,,,,connector with residential,-1,"LINESTRING (-84.128689 40.891731 ,-84.1328633642857 40.89964553333333)"
,300021,,227,100003,,,,,,connector with residential,-1,"LINESTRING (-84.138185 40.891049 ,-84.1328633642857 40.89964553333333)"
,300022,,228,100003,,,,,,connector with residential,-1,"LINESTRING (-84.136781 40.891087 ,-84.1328633642857 40.89964553333333)"
,300023,,259,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1715872 40.8679968 ,-84.1328633642857 40.89964553333333)"
,300024,,260,100003,,,,,,connector with residential,-1,"LINESTRING (-84.171825 40.881377 ,-84.1328633642857 40.89964553333333)"
,300025,,261,100003,,,,,,connector with residential,-1,"LINESTRING (-84.172051 40.90452 ,-84.1328633642857 40.89964553333333)"
,300026,,311,100003,,,,,,connector with residential,-1,"LINESTRING (-84.152344 40.874126 ,-84.1328633642857 40.89964553333333)"
,300027,,334,100003,,,,,,connector with residential,-1,"LINESTRING (-84.147531 40.881586 ,-84.1328633642857 40.89964553333333)"
,300028,,344,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1476096 40.8803945 ,-84.1328633642857 40.89964553333333)"
,300029,,345,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1476092 40.8809011 ,-84.1328633642857 40.89964553333333)"
,300030,,362,100003,,,,,,connector with residential,-1,"LINESTRING (-84.0759621 40.904781 ,-84.1328633642857 40.89964553333333)"
,300031,,363,100003,,,,,,connector with residential,-1,"LINESTRING (-84.0781016 40.9070344 ,-84.1328633642857 40.89964553333333)"
,300032,,364,100003,,,,,,connector with residential,-1,"LINESTRING (-84.083426 40.911993 ,-84.1328633642857 40.89964553333333)"
,300033,,365,100003,,,,,,connector with residential,-1,"LINESTRING (-84.092912 40.919202 ,-84.1328633642857 40.89964553333333)"
,300034,,367,100003,,,,,,connector with residential,-1,"LINESTRING (-84.149972 40.882789 ,-84.1328633642857 40.89964553333333)"
,300035,,382,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1719714 40.9188013 ,-84.1328633642857 40.89964553333333)"
,300036,,383,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1717268 40.9188001 ,-84.1328633642857 40.89964553333333)"
,300037,,384,100003,,,,,,connector with residential,-1,"LINESTRING (-84.163074 40.918864 ,-84.1328633642857 40.89964553333333)"
,300038,,385,100003,,,,,,connector with residential,-1,"LINESTRING (-84.158251 40.918853 ,-84.1328633642857 40.89964553333333)"
,300039,,386,100003,,,,,,connector with residential,-1,"LINESTRING (-84.148695 40.918924 ,-84.1328633642857 40.89964553333333)"
,300040,,387,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1294937 40.9190579 ,-84.1328633642857 40.89964553333333)"
,300041,,388,100003,,,,,,connector with residential,-1,"LINESTRING (-84.110115 40.919147 ,-84.1328633642857 40.89964553333333)"
,300042,,397,100003,,,,,,connector with residential,-1,"LINESTRING (-84.119899 40.904742 ,-84.1328633642857 40.89964553333333)"
,300043,,398,100003,,,,,,connector with residential,-1,"LINESTRING (-84.128822 40.904701 ,-84.1328633642857 40.89964553333333)"
,300044,,399,100003,,,,,,connector with residential,-1,"LINESTRING (-84.129302 40.904707 ,-84.1328633642857 40.89964553333333)"
,300045,,400,100003,,,,,,connector with residential,-1,"LINESTRING (-84.138331 40.904679 ,-84.1328633642857 40.89964553333333)"
,300046,,401,100003,,,,,,connector with residential,-1,"LINESTRING (-84.157775 40.904618 ,-84.1328633642857 40.89964553333333)"
,300047,,402,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1675245 40.9045753 ,-84.1328633642857 40.89964553333333)"
,300048,,403,100003,,,,,,connector with residential,-1,"LINESTRING (-84.1682445 40.9045654 ,-84.1328633642857 40.89964553333333)"
,300049,,420,100003,,,,,,connector with residential,-1,"LINESTRING (-84.12866 40.867359 ,-84.1328633642857 40.89964553333333)"
,400000,,62,100004,,,,,,connector with residential,-1,"LINESTRING (-84.062925 40.91435 ,-84.050187716 40.913182434857156)"
,400001,,64,100004,,,,,,connector with residential,-1,"LINESTRING (-84.062567 40.920332 ,-84.050187716 40.913182434857156)"
,400002,,65,100004,,,,,,connector with residential,-1,"LINESTRING (-84.060783 40.920216 ,-84.050187716 40.913182434857156)"
,400003,,73,100004,,,,,,connector with residential,-1,"LINESTRING (-84.052846 40.914965 ,-84.050187716 40.913182434857156)"
,400004,,98,100004,,,,,,connector with residential,-1,"LINESTRING (-84.061893 40.91683 ,-84.050187716 40.913182434857156)"
,400005,,99,100004,,,,,,connector with residential,-1,"LINESTRING (-84.06219 40.916515 ,-84.050187716 40.913182434857156)"
,400006,,101,100004,,,,,,connector with residential,-1,"LINESTRING (-84.061514 40.916203 ,-84.050187716 40.913182434857156)"
,400007,,102,100004,,,,,,connector with residential,-1,"LINESTRING (-84.059193 40.917302 ,-84.050187716 40.913182434857156)"
,400008,,103,100004,,,,,,connector with residential,-1,"LINESTRING (-84.059602 40.916962 ,-84.050187716 40.913182434857156)"
,400009,,104,100004,,,,,,connector with residential,-1,"LINESTRING (-84.060231 40.916151 ,-84.050187716 40.913182434857156)"
,400010,,107,100004,,,,,,connector with residential,-1,"LINESTRING (-84.050646 40.915081 ,-84.050187716 40.913182434857156)"
,400011,,108,100004,,,,,,connector with residential,-1,"LINESTRING (-84.050945 40.914675 ,-84.050187716 40.913182434857156)"
,400012,,112,100004,,,,,,connector with residential,-1,"LINESTRING (-84.068578 40.919308 ,-84.050187716 40.913182434857156)"
,400013,,113,100004,,,,,,connector with residential,-1,"LINESTRING (-84.067774 40.91698 ,-84.050187716 40.913182434857156)"
,400014,,114,100004,,,,,,connector with residential,-1,"LINESTRING (-84.067115 40.915068 ,-84.050187716 40.913182434857156)"
,400015,,115,100004,,,,,,connector with residential,-1,"LINESTRING (-84.062527 40.922834 ,-84.050187716 40.913182434857156)"
,400016,,116,100004,,,,,,connector with residential,-1,"LINESTRING (-84.075298 40.919422 ,-84.050187716 40.913182434857156)"
,400017,,135,100004,,,,,,connector with residential,-1,"LINESTRING (-84.055333 40.920116 ,-84.050187716 40.913182434857156)"
,400018,,136,100004,,,,,,connector with residential,-1,"LINESTRING (-84.056163 40.919642 ,-84.050187716 40.913182434857156)"
,400019,,146,100004,,,,,,connector with residential,-1,"LINESTRING (-84.075199 40.919277 ,-84.050187716 40.913182434857156)"
,400020,,151,100004,,,,,,connector with residential,-1,"LINESTRING (-84.055829 40.919275 ,-84.050187716 40.913182434857156)"
,400021,,154,100004,,,,,,connector with residential,-1,"LINESTRING (-84.0693997 40.9143014 ,-84.050187716 40.913182434857156)"
,400022,,165,100004,,,,,,connector with residential,-1,"LINESTRING (-84.052822 40.909128 ,-84.050187716 40.913182434857156)"
,400023,,194,100004,,,,,,connector with residential,-1,"LINESTRING (-84.067259 40.923821 ,-84.050187716 40.913182434857156)"
,400024,,196,100004,,,,,,connector with residential,-1,"LINESTRING (-84.068451 40.919309 ,-84.050187716 40.913182434857156)"
,400025,,218,100004,,,,,,connector with residential,-1,"LINESTRING (-84.062039 40.915513 ,-84.050187716 40.913182434857156)"
,400026,,220,100004,,,,,,connector with residential,-1,"LINESTRING (-84.052849 40.920566 ,-84.050187716 40.913182434857156)"
,400027,,221,100004,,,,,,connector with residential,-1,"LINESTRING (-84.053731 40.919859 ,-84.050187716 40.913182434857156)"
,400028,,233,100004,,,,,,connector with residential,-1,"LINESTRING (-84.054248 40.91708 ,-84.050187716 40.913182434857156)"
,400029,,236,100004,,,,,,connector with residential,-1,"LINESTRING (-84.055072 40.91746 ,-84.050187716 40.913182434857156)"
,400030,,237,100004,,,,,,connector with residential,-1,"LINESTRING (-84.054498 40.918191 ,-84.050187716 40.913182434857156)"
,400031,,238,100004,,,,,,connector with residential,-1,"LINESTRING (-84.05406 40.919004 ,-84.050187716 40.913182434857156)"
,400032,,240,100004,,,,,,connector with residential,-1,"LINESTRING (-84.06009 40.914143 ,-84.050187716 40.913182434857156)"
,400033,,242,100004,,,,,,connector with residential,-1,"LINESTRING (-84.064863 40.92277 ,-84.050187716 40.913182434857156)"
,400034,,243,100004,,,,,,connector with residential,-1,"LINESTRING (-84.06411 40.923699 ,-84.050187716 40.913182434857156)"
,400035,,246,100004,,,,,,connector with residential,-1,"LINESTRING (-84.058149 40.919821 ,-84.050187716 40.913182434857156)"
,400036,,247,100004,,,,,,connector with residential,-1,"LINESTRING (-84.057761 40.920233 ,-84.050187716 40.913182434857156)"
,400037,,248,100004,,,,,,connector with residential,-1,"LINESTRING (-84.05727 40.921444 ,-84.050187716 40.913182434857156)"
,400038,,249,100004,,,,,,connector with residential,-1,"LINESTRING (-84.064254 40.915917 ,-84.050187716 40.913182434857156)"
,400039,,251,100004,,,,,,connector with residential,-1,"LINESTRING (-84.06239 40.915051 ,-84.050187716 40.913182434857156)"
,400040,,252,100004,,,,,,connector with residential,-1,"LINESTRING (-84.06122 40.916575 ,-84.050187716 40.913182434857156)"
,400041,,253,100004,,,,,,connector with residential,-1,"LINESTRING (-84.060578 40.917401 ,-84.050187716 40.913182434857156)"
,400042,,255,100004,,,,,,connector with residential,-1,"LINESTRING (-84.058438 40.919954 ,-84.050187716 40.913182434857156)"
,400043,,256,100004,,,,,,connector with residential,-1,"LINESTRING (-84.064502 40.916662 ,-84.050187716 40.913182434857156)"
,400044,,257,100004,,,,,,connector with residential,-1,"LINESTRING (-84.065395 40.917246 ,-84.050187716 40.913182434857156)"
,400045,,258,100004,,,,,,connector with residential,-1,"LINESTRING (-84.064733 40.917278 ,-84.050187716 40.913182434857156)"
,400046,,282,100004,,,,,,connector with residential,-1,"LINESTRING (-84.056336 40.921098 ,-84.050187716 40.913182434857156)"
,400047,,301,100004,,,,,,connector with residential,-1,"LINESTRING (-84.058927 40.920169 ,-84.050187716 40.913182434857156)"
,400048,,302,100004,,,,,,connector with residential,-1,"LINESTRING (-84.0599183 40.9205923 ,-84.050187716 40.913182434857156)"
,400049,,303,100004,,,,,,connector with residential,-1,"LINESTRING (-84.060408 40.920809 ,-84.050187716 40.913182434857156)"
,500000,,6,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8788972 40.9002463 ,-83.89465837148677 40.89347179669081)"
,500001,,7,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8791553 40.9004755 ,-83.89465837148677 40.89347179669081)"
,500002,,8,100005,,,,,,connector with residential,-1,"LINESTRING (-83.867326 40.891047 ,-83.89465837148677 40.89347179669081)"
,500003,,9,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8662879 40.890037 ,-83.89465837148677 40.89347179669081)"
,500004,,10,100005,,,,,,connector with residential,-1,"LINESTRING (-83.879098 40.8996771 ,-83.89465837148677 40.89347179669081)"
,500005,,11,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8782902 40.9004656 ,-83.89465837148677 40.89347179669081)"
,500006,,12,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8778828 40.9005921 ,-83.89465837148677 40.89347179669081)"
,500007,,16,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8629024 40.8911111 ,-83.89465837148677 40.89347179669081)"
,500008,,17,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8726148 40.8876188 ,-83.89465837148677 40.89347179669081)"
,500009,,24,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8803109 40.8874324 ,-83.89465837148677 40.89347179669081)"
,500010,,35,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8619771 40.8998671 ,-83.89465837148677 40.89347179669081)"
,500011,,36,100005,,,,,,connector with residential,-1,"LINESTRING (-83.87732 40.8886494 ,-83.89465837148677 40.89347179669081)"
,500012,,37,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8771531 40.8882319 ,-83.89465837148677 40.89347179669081)"
,500013,,38,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8772868 40.8877089 ,-83.89465837148677 40.89347179669081)"
,500014,,39,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8781034 40.9001278 ,-83.89465837148677 40.89347179669081)"
,500015,,45,100005,,,,,,connector with residential,-1,"LINESTRING (-83.8790584 40.8872322 ,-83.89465837148677 40.89347179669081)"
